TransID,CustID,TransTotal,TransNumItems,TransDesc
3628142,42177,17.24,12,GDlGX3aUNBfCLaHgUCvmB4xIjtdZbnUjdv8OpPzDzORG4A
3628143,34712,86.55,13,V1Zz2ZPWifLAhaRRBXLegr5zt
3628155,16203,29.17,7,9vhamxSc9lhN4DTEL8NtRzMvGAke
3628204,5483,80.67,1,SpvK6abz7jIwKWkcKiTbIZd6E14C3JhUCI7F
3628205,3806,84.39,4,ydVOlMiQPIhMyEhA9JYwg5BDWd
3628233,32661,89.79,9,EJWqwGmZh6htvp45s6TA7HWoBnb5P9YXo25vmTUJVvhd9
3628280,2623,91.11,2,abrqupaYKgyTZywkRYtlDuB8T4s2f
3628290,3278,99.38,13,HACJB6jT1EhExmBr0keaVsp2UQp
3628321,19196,46.21,14,bebDJfkGLNiVBTup2rsOTwdCmWmEI6rEl4DfvZRglkd3Rbxd7C
3628366,46475,77.87,14,NqIeaoM1SE5Lf2EtGo9y07w5Uv2fJy7AaHHbqZuBYp
3628383,40890,52.7,8,nHVSjBUUxoELwOEdL83r
3628386,5930,64.3,8,23RA15R3fWJ2h2KYQRDOow0qJb5fC5YjUqgt4WYEO1mzSYd1F
3628401,4925,44.37,15,bFmX8ChkuEtiAdXyel9Zl4xI15u7GlwmP
3628405,4723,27.28,15,odF4IEKW2bd5rZ76SoCaeBg1
3628415,18,50.53,10,uONXnSjf3h7FkAxgZ9sbdlg5R167f6vlOfhkLukX21BLBLK
3628420,12213,66.36,12,ysUo3yxfKcxm7XseM88K1Qou3Vk1vuffXfdZpLf7Mp
3628422,8165,30.35,9,lf5bRyRE5hOs99idhSZF9tV5FCHxyw2UXK9e1vOWYeME7
3628449,4517,96.26,8,IevWEC4hSY17FSkiYVZgXI8kmzxwri4eS1IUCk6cML0Z4AEuF
3628456,4469,18.09,15,PksPbJlhjDgqzXvxpzqOlp
3628473,31034,80.67,5,0wons8FK4dyHxvNJ0kihwhTK1tYV3dZUSVRdXCw1ALD
3628497,39555,22.04,3,7ax7hPbwmf1vy9UXqHuvJNL3OGgfOqj
3628503,16850,10.7,2,MSJRYfqt3DuvVNZl8KQsci2xprnGoiXYIH
3628517,46526,51.09,1,WFMT6SlyhczryMXITQ6gzSpz6dPOgXXHsNK9
3628522,42252,58.35,3,7pfNYNPGb7tTr2WUB4tFUphCJ8YP9lZQr1U
3628525,25394,30.8,7,3LYsjg3Gu38hDz4Ur1SmWGgBxVImz9AVnAYei7Mer
3628555,35375,36.21,14,TTblk1bHagM5JVi0YEOeM1xVka5Kvf2Y3SLjR7BKLA10hFw
3628562,37547,28.04,7,NktlTae62qfkGuuadKHpFQ6MmRUzW8rdrB4b22PrfqiC
3628581,36739,58.99,7,apTO9Jr19vpH36mwWNszNyWGno5ZMNGDrJertDRtVy
3628599,1884,75.52,9,jIPdVrZPTh6DVPTlD5xWRlX
3628607,27579,63.84,8,EJm13Wy3wcUsyS4nXW5uavh6p4BSOE6NJ
3628637,38137,27.01,13,CFYeS7cDnXb4GM22NMzqM0jLJw22TJJiz45NuR7i
3628718,18435,78.49,8,ymUIoxHje9HlLyLqYJ9kgq
3628737,36520,11.95,11,eThRha4y5shshPbZuh3wXrr5ZZ
3628751,15499,55.42,2,Z6agno6SnmwaiS6UgDA8hYazcwoDC2czBmfKVdwiD0pJ5Jk6Np
3628759,9989,62.24,15,3TgFtnHb5n4P2PzS72cRN
3628765,161,41.15,12,4ziQGgJSWrZMp2HdlnVZDRcECbAyZqv1JUmL9D3796
3628813,11778,25.25,14,OaQ63U2tSSIZhOIphfXiWiajfE01wi2
3628831,40788,80.13,12,D0L15cLi1vK2QDGabL8RVTug12jM0
3628844,9997,93.98,14,vuegSTEP67U9tX6FocP551bhMNDouJnUF4q4q
3628850,8836,94.87,1,mmwtJquyL8aWXdUF61Z4TIkt97IUVeBKM5kptax
3628861,34581,28.97,5,oAKDaMD4yVIqLXipqemSSIYZjONeDq81Bem2U
3628877,39888,29.03,7,9uaTS6wyLElrA5oY3Q3h9Wc
3628892,4488,81.98,5,dV1k8F2yfDml88Zz64kWV15HbaRo7NscHHPNgI
3628895,35453,43.29,9,IzFYDuKvMJjztuN4Mca3SFi
3628904,40384,85.06,9,mJCfkyhh5mcJTxx016tV3e82HXWArkOQSqaxhgrkZKYMlkt
3628912,7663,52.55,9,xz5K3E4oGVu6TRm2MwxZBdxq70HwnAViItEfO6u0sj3WfiRDX
3628942,37559,27.11,3,88Wwp0mtSxY4e7TzxwJ8LuBubtQB3
3628951,34903,60.87,5,ufaeNHLDm9G6xY9ddhFKIMwHu5IlrDnazrKTNxYl0L8aBZ6
3628960,16996,15.23,13,As5FuxK19bIKi738QIGrkqgnepnbB
3628980,3501,12.37,3,F40K8cpyqEyHP97C9DhdbcqUxxYL
3629046,7217,81.49,13,6SLL5BU09xqJHVYsUPjlCOJqblWcG7lBj4F0Mo
3629055,29308,67.99,5,3SbPkNDVePmRBluWMctxxTbVQst0tcleZZgCliJwVMLco9b
3629061,39405,82.25,14,qfyGrU60MBbQqtlNwQqg1GfWCIBVMEUT7TCCMdopSIO9Wc
3629077,42180,34.58,1,OOjnX7Dk8CumCNvbknWATV6PAcB0VK
3629098,31782,66.16,4,wIbdrwYkBnhqiscJPUi4xqHkHI3
3629103,737,71.39,15,CrWnxvO0PPg3L3lA9enZo3dnzefNcLRWjsTxNqTSrpT
3629135,1257,35.94,13,sbYvk6QCGNLBlftPY0XkJ8YPlKUSLGiyDzIIyDWQjU
3629143,48168,75.73,8,1EXr6RW2Q21chTufH7wTpIdhp7YNsa5T8c
3629151,42032,74.73,8,5Vapl2c8ELj7K979fLCXhEVrQ2N
3629191,1112,25.61,2,LMAm4CBLYZeqfVJpiKEarXhaTdwxvcfnsgqWM
3629229,1575,24.29,5,S3HpKdddIZ0WgVxXvSIn5YGBzXVxEJCX6htGywByTGNUy0
3629242,16515,13.16,6,UXnWwOqd3xk2VlNnogR19PQ
3629267,10173,80.15,1,WmT250lKdbxT5z08etWA1UWkgWviJicmhvDuo
3629274,14648,94.91,12,zWPeYUlMlpjxPCVOWTCbp3PxSv5rMGN3eJFFNj9x
3629289,44642,70.96,8,ehtI0s2HoVzhEx0Yqtswp2kgGsJrdSIHlGjTzH
3629315,7486,47.23,14,QHPpTus3uK0P6QL5frpOGzEAv8XQ2T6hjhRTuWkkTBIJciLkN
3629363,30779,69.71,13,hk1NsKUjGhU1DWTbB9Vn
3629389,1951,61.56,2,ayHnFg7xxZzXUzQz9A8GOP1SF8Ey9
3629394,4361,61.33,1,gJy9KPlWmMEY6toV6h86lheu9kv4B4iWNoCD7Cvc2ttt0
3629419,23475,23.81,2,TcpnvUZtDEBH6Y7YrMH5Erw7chG
3629424,27522,70.79,5,ovBdOu9UMqVCexXwfxjEoRsJX757BwwybxUynEAn4L
3629440,11223,33.76,2,nCNw6EaXujAiKdM4VOYSpZA1efU0x8kmCqbTwe0PfZ2U
3629455,48839,81.96,14,b98Zv47eXSnqAzoLJqSNIUKNhk7iBzE3sMk
3629467,26458,18.1,11,5EFdqbqwROWrszOoAQwjzj7JZWj0cArpUVR1JmjQ9sjksg2HAu
3629469,26544,77.23,3,y9Qh2OlZ9NfEZBNI7xNT3VLtu5VXkV8m58eEjhU
3629481,36529,55.57,12,xAwkxgAo7ckC9uC0VmAeOptwxhnPMSndIv8
3629488,48712,62.25,2,OpwHvBT1vb1rriueZfcc8Oo7aV7gKxy3PiXf1cDlS7nJdTI
3629494,5343,96.29,14,W8l5xw67kA5J94kGUV3Yma43i
3629513,20309,99.21,9,OlpdzqNzcRyz7ePB5TPNabv7
3629531,17298,83.8,11,jtSbOrOfi1rD668ZqN2lWkw07NlSJw3o
3629608,1633,86.77,10,yPD6g9LDJIMCcI42KravXZgEP3UyE
3629634,40529,63.26,8,LWZTBiqocO4zwJRdp0SnfzNwFdxYX8q7jab6VdEo1F
3629641,34407,19.58,5,4jjFP0v0g6oj4UTe1Q0aEdSOkqH3vv
3629651,26474,13.73,7,sedz5Xp0HMvu8PW5wCPK
3629665,39741,42.1,1,5EUKkNitWkCdNnJsB8k8EJuQQP
3629718,22028,21.7,12,NoBFhXvlqAQILfHBCQ4pqMpmhpXr3arTf1irkVwmLo
3629732,34222,85.38,15,ngyhvJOheDQIyn6aEcBOEOsveQTsuHdrXy
3629756,9229,93.59,13,sZ5QlHTBHYJD8WxUoAQhUnTUhhL
3629758,34781,52.14,8,R3w5xChkuMgkC7aKLoJOwiSI7F9LzaktvYaVlpRfKL4H66
3629760,3244,72.0,1,5bXXAyvQ65HLJgW93vp2EDjgqxh6HdRPmhvMYufzmpzsFWWF
3629774,45792,55.36,6,kgyWIr5SBjtnqES5PQneqLLhPdMRoC9G45qAjKB
3629783,47362,26.36,7,nGNdDZEiE3RW2cSKLzKduAGnZB9Kusi8jk
3629818,36028,41.59,7,DoPmhJIu4XBibEAelmI7w
3629842,16682,36.91,9,nKh3CwZTG7A5WHAjCnJj
3629862,3154,67.73,13,VqtNuHny8BKoY4R8EbQXE4iS3rWKW0vckkDbcLFUfm2Sq48W
3629873,28288,99.39,8,9IAoCe5xNbpk5v3uxO7MabkdCP4YR3jLXcfgPVphLe
3629881,6694,45.66,3,DOwAaoObmeAjV1xmoHVFreQ7
3629889,48175,28.12,1,jp6MkppMsxIJxlgFBi8HnXzRyOH4O5QtHsC0NlCVDXxv1Do
3629918,22956,46.75,6,CWxRkngYl6rny1y2tgRx5yUer3RTY0PNJa
3629922,46131,79.54,10,z9UkHn4hg0MFypMyuhnfJrcC0rDeDt9
3629952,49809,44.04,4,NHcRuw1qGa9vWF72R0ciq7nTogoxlSBKgEIKvQPCnfC6RZi
3629965,7377,44.05,13,RyVPvcMd6Rs4wHE6FvmbJ8t23CaKPMD4TRzP8nYuo0
3629987,9579,64.47,13,GKgdhyRu1R4gS9rMg2kJ
3630009,1136,19.53,8,PE5rzjPuQgyRe1NBGOITIxXoMOz6tCSO30
3630030,47364,36.55,14,f1XfH5aBtuavSPBplszMw1P53
3630063,774,85.93,8,rubeirnPmRoE7nsYvqi3MAO5ZEvAdTX66wdRl
3630089,27937,40.44,3,9WxgNe8cFaeA7U2FKlV2zvommfNLvZg
3630092,4510,36.73,4,fGXIdVYxuHUTAMpgnCVdXN0OTpLe4rehiz
3630107,43015,43.85,8,C7IDivDAdFkutRXQdpOU6aYeOSG3ohs7Tc5UvoRCn
3630128,712,82.44,10,xQMKxAV54OdbdfDzHZKOFeq7vb5vJ
3630146,37835,58.9,3,1d0maahLET9oaUb4HHUA9ueFigqpeD
3630147,19394,29.7,4,hkCaEXnGQmKpGovX5kt0GZjEKOaWvJXjpkJZ0f5Cdi0YIxOQ
3630189,44734,17.25,13,a4hz2i205rBRxK3yXXRerlBPZyFRL
3630191,18203,65.79,14,vDg54fECMzytLuvlnjihweBvPxyLlSyKB
3630198,27727,27.09,15,9OFFaGgYlS7RxiNpW5Q3q95vuhGdz
3630203,35712,92.99,1,QRvbbVohg990uDzxEJyJN4VX
3630206,39764,71.29,11,twbOrDSvDTz1Hfle5ENlS9NG01zDvJuVCqPkV12oO9X0c
3630207,24595,19.16,10,yyEs51zLuQ2APmBRWxgIK7Rhbu7J031EotHNqBBm
3630225,3147,93.69,14,SU7c9UErROamwH2KUChn
3630281,34407,38.65,14,Pz6jTyPdfgig62pUL3oct6AiF
3630309,32281,67.25,15,XXfgTzUzMTYfgEomJXLaJvMkPTzDZG78BMBhcMglr95FI6M5T
3630324,2595,42.16,9,DqdpIXIdYGOHznetRCbeizXyh
3630330,6968,32.02,7,wbYy9Y4PeaF9rN1z2yWix1FQwoC7Jurj100L0FGD4mA7
3630374,15032,44.36,8,2bAdnw62d3brO2Kr195ZNypoKudIOAgXhA184
3630379,24034,38.43,4,QPV8ng5TbxqovzUwKJUtedUEXSCZF71UwkeStoELRxqVWc
3630380,1843,26.72,13,BJjMfIjcQR35plTahDnmOvVZJt
3630408,12653,27.24,5,PAfnvzCNyqXKC827TLuRhwzXkZLwBZX95SI
3630410,30583,12.93,9,3cKSz1Et4Y8Cag2QwAZ3gQoMURFyZNE
3630446,43049,47.32,2,UpffeORLdFJndBB7mgsgnpxTwE43
3630456,47911,82.72,14,7JKPIKCO6OFj3npSS0KpLBpd
3630458,46221,26.3,15,17jMpsc0j3UujuIV2m2V8K3eruj1Q8lUSbVlQkIfP
3630470,27977,26.32,1,HtobZEWrABxN5ZCHL01R6BSWC31cuofbR6i
3630473,35074,28.83,11,dErFV4D48QB8hDhUoNWIhL26PJQFCCoJFsVoWwU1sRop7Z8T
3630478,49037,39.85,4,0e3bmOpGjBsHNasKuzLTaPogBPVnrINgR
3630490,43463,95.12,13,8dUgpaMdcZpLO5qxw1IQd1q
3630514,11718,18.75,12,HVRQBYuTGNlfjicbiASJnNcU3EbKaUA7t
3630544,48713,86.2,10,e5zPHVhQpWZMElXEunvd9EbN26b5vXgnhFutVeQQwrTunQ7uXy
3630560,25658,90.12,9,XAoERUWUzuV5BCH0eC9cCb74O57HBENygWNlz0wY
3630577,20191,67.15,11,TYZK3CgKByyjSHJiSY5GtTpg6uXoJCrxEsKIPGXXi8nAPUdKvj
3630663,23755,20.14,12,NxUej2O1k9id4QhWI5BPzFEhcfVXq2AsTxjEM3kWtVDmn
3630683,27988,19.64,5,ba026c0JXp7jZuDddMo58fZTJ8NNrc
3630691,39433,95.53,1,6zCGWUI4CQAwRQ4ELxVsf8xR013rEIvOWD3nTKe3KUsF2uFT
3630692,42541,15.76,8,uGmzmJuRlxZtKL5OZ5ob4Dx5HJchQrDjf0
3630696,12310,13.52,7,du8Z7XNRJ5y5mexHcb2RrxBELjZljpV5lYckkgoeMBE
3630697,2347,20.19,3,gu45kyRWihKWXPlQl2IZk7BqUKAw853vzT1Kg7G6S
3630701,26456,62.18,3,rVGnFtirYfHfvP09L97XHsYAwJkgguHF
3630705,10877,14.98,4,y04A0IHTwZxj9y3aPN6puKZTCtyqcacdUjsvbcSj
3630724,25744,78.9,8,l0R4T9EMB7gBsz2mX14oatYyZNMeLuyuI6
3630757,27371,86.42,10,8Eq5xOxq8xxtvMbUf2ZPKaOGID
3630761,45267,89.05,15,8ZKG9XEOry2OUAPdYwSE8A2CdBkVKohIbmclf
3630769,10839,40.83,2,IYWeY3gWmSQbbyAgryC2P6mhtSMPjZ4pMVz2PHvZH
3630784,38478,67.74,6,4MNEEwFUm0e1JO9gIRty3AsFdn4JnZfg
3630785,30259,52.86,14,Lbjvx9DJTHxOV414xV1wyRAV6GlVYIja2evgcG6f2pq
3630798,39691,94.59,15,riXPwRrfTWklKxGyEGb5UfRe49jvSdAxU9Luk1KmI5s
3630816,27597,11.38,5,rBTpxDlbrUCRzuC2TYqDNto5PJaJA10mxWqh1BATLZ
3630864,45387,78.71,10,rGOET2OkJ5OI48qN2N1b0GLv4UDXUCamL6M
3630871,29745,55.22,4,yiKTfYuGOtWQEUjOwCXTvXF1z9vbDvNJ79jr2vxz
3630874,49280,87.3,5,6v3OgSJUqeZwVX9LszrOcyV3NCAFG60dtx7M7RHml
3630890,25533,81.48,10,Vma3mstf3EOpprrmSaEZ4j2UEd1k2WilDmkqFK
3630920,5986,42.22,13,UhNvsSozXkZEUbgSUL90k747k4PbW
3630924,21039,46.62,7,U6MNnaBZIHhftFhop66kq9wU1m
3630937,43581,92.42,3,MyA2e0FcBJa32oUl5oeEE5miw6jMd
3630979,49029,56.17,1,j72MoVPjTgX70PqQIGoMBWPxd
3630987,47859,80.39,4,2nGZPrOUWqPtDdAY9h666uWr6WkPFlvlfLFn
3630997,7326,81.07,3,5ojT2kofhwrTC7q3AXRe3pNbdEroUdexEFtUPWG2cL
3631037,92,95.0,12,6lQroZkbrK2KiO68Tp906PQzjiw8mUs
3631054,30122,79.18,15,4NGMMu14NjyUYi0b6F3KQZijnQ6wN99e1F8PYwAUPMq9a26h
3631064,33082,51.09,14,FT1LvttplGbxsLoJP4kNaMiUC71UVD9pzi0lQKWheyRnPAdL
3631077,47195,15.75,5,J4nyoYa9fEULotYH4n7dKs8aAt8TD3xy2huHKJ
3631093,2059,82.23,14,nN9WvNwPT07Bs1lTI4BLi3OXCMBqoHGci6giMOS4DGoH
3631103,37960,69.83,1,VhsH4YJBIsMySpx2lISXVGR6hbAsb1I0JVlSnt1l4tF5GfM
3631162,22503,24.27,5,H56lxjaL7PYv6QTiGD20ttuJxvb6o6oXDJmbCn2HNyzYVqK
3631182,8848,69.37,8,7hggY5Sziv37KVy53GK4r
3631208,14923,57.91,3,nhCWCyL1azRVGv7ByYDHH0NNyC38ydi
3631224,13876,54.24,6,ezNwW7oHwS5QxOoa9Iti18HJFtM3LR7s
3631247,18907,61.33,6,1lNKwg3KVq9MFNwjVQrDLeP
3631273,19090,21.98,4,Xd5DLt8WxrbU8vQOYYHSbVIPs7GWJlfqVtyno97utgYBV
3631275,31929,17.61,12,86CyNEoEOXsBcKipXXiMJHKCqMkgES1yP82WZ5hCZeH1
3631315,25409,17.17,4,YZx9inlKtXEHaNAnoYXH3BbLwpu7LAVi
3631319,13473,35.72,13,Msj3fqh53jCPRvw9llVFy4d42GMA6So8RCBv0
3631341,14875,75.8,2,DjGIcA66LJpK5QWqUfvTs0JT5
3631355,10376,38.57,6,vGWeClde5ta2opFnKLeEv5sXdR7CnMqIMjXL5qstcfLzQV
3631359,26605,39.15,2,zVE5KJndlB9mxrec7kNUB5oUF5Bh1gbJzHOH87xvz0wDC
3631362,16490,87.87,8,wPfboLj0xp7ehHCq5k537ASUtXPBuovZ9OjOQ0mT92i78O
3631420,8585,27.17,13,5JqgTMDsnSSoFbGO5IKMtFoIqGn6RzjcMpwCR3QsYTCP
3631463,44031,24.47,5,PkyfMAmNEfTvCtFfliiea
3631467,17247,91.92,14,ia63glnV951W7iqgra6Yf36zCBFzYL
3631516,20087,27.15,12,Jrpw6wOWZaTC4cgKDuLFMU9uYiw
3631519,29999,70.14,14,zMPrLNBx2KWVX2HAGLlU1OLI926L7gtlfbTid5YWEK
3631526,26871,68.75,12,rUC7gMRxyGtxJc5DYnTIHOPDr4faKJ6RU8XfN
3631537,35853,31.37,10,bnssVrYxZNe4DJWkOQh6FP8kyiB
3631546,1664,22.02,8,uS4Grl6gXvJn5woSrABuHdtkhulrQNT5seKcKB4odD2nM
3631552,21145,95.4,3,2kpqmzCNQO8l72WmCXkyOov3zKMX
3631560,36557,64.24,12,FxwVKI2PZazPL6Lsbw0XSAzCUJvObssRguMLYBBh4SBdIv
3631576,16802,56.43,3,rNhYt9EVwD5Tsn6IfCOBUA
3631638,10535,66.22,8,JeQgRMrV29IbCR6mkPa7QzQa6
3631651,27307,82.73,12,bFoApsEMqEIEjVZyybzh
3631752,2577,70.46,9,AfYQrM5FM2WQxB2gI7rD4J3hcQQuFEfBdiV5Lgv6Gj
3631753,33432,78.57,4,IOn7FJMgXANq3sKcnsYTCkjqhYHlfy9WC7ElbbWO9xckJ
3631757,27936,19.15,2,IyeSo21bg8BHpFnIcF65nCxtedKT6K8R5jjCzLDdVJImjYkw
3631759,39692,87.57,10,1pz5P1AQVK7Q37IMAHTApQjhG8L4ALiZ
3631821,26574,55.78,13,R9shwQtWQ5kKAIID7BsLlpcdMF
3631839,35325,72.75,4,fS2bPLeGawXYFCaY8fhQYojifilB7dbbJsFFTfvGkkce1c
3631861,33681,95.91,7,AW7qY5IqugzD90ZSnor1Hm4ytj8yJj3ixvcL
3631868,12522,21.97,4,RjFFxZuu5z3FUzmuLgngrO4ddE9SmhFN8Z06Wx5
3631880,46280,80.45,10,gHOp6vmbEITugycIhKRGEpodN77KZ7GLOPO5W
3631889,23476,54.28,13,gdg7eW1NjHzYZZ62nSZGvyDoLEOTVkDV9EOdx3r5XVboeYa8
3631893,33992,58.49,4,FnCAtiJvM42Rc9uCAPWhdA58yBHUAuoU8RYBp
3631897,6382,70.79,6,r6lNpQkXO6fjduf6KwnSREaqhir9gVicn4JU2v
3631912,33228,26.96,6,AG8dKnLEwLYgkLcfpdhbNtb
3631955,35379,84.6,11,HZGKPSxNWQH0EtJ0H51D2Tre
3632013,43192,47.85,6,dVVujjzUTQ2ba39VwuORTclSXZ6nCd6YMoFCxh2U
3632049,28227,88.24,8,trKhpYbUWqAm9kFlo4SXESWLNxKFlalo39
3632089,29523,42.15,8,ON66cVkfpfBRmfn5VKoWTic5Dk8TGvJF2wCGpg6
3632125,1248,31.8,4,iwIY7EGCCVvfn24NrcbQXSV9AMXK0HmSnPE4AJiouncU3Syw
3632130,24480,17.59,4,C6wytwW8GkUY9KplzreIZ
3632137,4778,23.96,1,vfO4xO4Z0Bs8rf2RTxo4TL67X
3632147,49128,61.63,5,b0NMYrIOdNZqctvHCFTLa19YI6YLn0YxI7oXk1cBMZvt837as
3632181,45918,17.83,7,yxJKxe79ecbp9WxLCjRXGSqOLoG3NLWdlAQqd
3632198,942,39.94,4,SZ8E6qGJ907bANY1euxWnjGwwMpNZEeWwR
3632240,45792,40.94,7,ZKupzSYZnhWlGq2ki3Zp
3632278,43988,48.85,8,PqYSRRhlLcESHiAJMTG1jVAUmFaS
3632280,45269,76.36,4,3jLpLtXE2Alt3F2fePEdDEylbsCg5rvV75QzF4n4yX
3632382,46116,98.79,4,CISTPW8KIiRYXTsKvODUZfUetMJiG7ICO79EGGJ3K6Edp
3632414,28145,99.69,4,FTXTOMXkOIWRiHzPMUymW87LbKOVvNojoBAJ1CBe
3632432,17477,24.55,13,d5WNuYPto6OL635AiS7FSnSacQ5TOlRAr
3632472,1633,97.53,4,JtnYTAAB92fBt2QPyiOXPrWGO7GEHfDyBASEq0Fo
3632492,42035,89.61,8,bjmyFw1PvUWaAvcHDyrpMrvBQtRXhIR
3632552,2558,18.84,11,VzhVi3QQDktJ0GzO3NxvwsEvjNIpuqiciDaD6AujiE
3632553,22940,28.96,2,FTIFWVt8QCqpfZdOHonNzH74
3632589,41134,35.53,9,vhLzLUvi8yYkGxdjkepAvmHGyjgmyKpAP5owrkb9s9T
3632596,29241,61.88,2,gG4zavUNxP9NDo4ksfLf
3632626,39399,71.5,12,g0f0m4GOrQeShPpDZ4wiqIm3HOcR7eYWM8VE
3632665,8400,38.27,6,wHBwu0tg0EQHsqUz5cE6in
3632666,37902,63.86,2,95XLk4IRIpip7aVRzlsbz4ScAoMuTArxNlVqYlx
3632682,22163,32.98,11,XwX0QzEJejFzjdeK82I8VglqLjY2U9TBgpj
3632742,25691,29.72,8,xbzYkYihTWZJlprLPSjHhYj
3632757,42534,12.02,14,cFyKSBxNufRSwNG5YIY6D0jIRyUDKRaBOr
3632897,8270,23.87,7,UVN02SUyecML3b3lc9BdtS0ZAOfS2XjpeZC0rM8Loe5Hi4
3632902,11459,68.73,9,h98DrTSFJzbpabuGimqTJIGDlX
3632905,47700,46.6,4,dnzkGXSIX7LqlFjWxU8yIr7kJ7F9N1RM1zl7s
3632906,4070,17.96,6,aYSFNcJ4CFjVnbXsS9RAmaDnMYSI9Uohxj1jxX
3632924,36100,74.06,2,yrHHDlQRt8tBQd9Ff4yUmpfxmeyenxuObUHKmm7
3632938,32195,89.66,7,IJWMCq48tZulb4GLVuGrpKey5HBU3EEA
3632948,26716,37.38,1,if9dW50wINuySTejzpZAcMwZYgTmHtdNHqVK
3632992,28303,45.56,4,1c7yPWpt2s2JHUbwtiWQHmh30K8iDtq
3633019,47946,71.29,9,Cz8nFUhnFfrYR2QeEMV2C5lUZY
3633020,11537,27.14,11,u9IR2xaKm8yVv9rn8SSyKlKRZ
3633023,191,56.7,4,UghS2PrlL3NQioHchDLnagoAl26kyj
3633040,42363,44.29,6,1vy5sgzNCnHDE0f11um5w3
3633081,13856,20.26,13,90wTkIa7nXnBXjJjZ4pTZ0wPFhXRty4se6D0y
3633097,16262,10.24,14,KpKL31tUt26EzR7527n4Nl7noj9FzcoXpb6P9tAZWkE
3633100,32076,72.33,10,qGGDtqHOtYzQ7ZmDBPRQBS9AaWHkC9ZshuHq
3633113,6878,87.23,1,GFvCXx2WSjIb2UUeKaogECXdD5cxl
3633118,7815,24.95,9,SwvYZbnsUNXZ9NidKXqYaU
3633119,16292,64.64,8,dgSDXSjxhuwANJ8lGhxjGaOUv6yJmqjAzv1
3633156,20938,20.93,4,VEnFKrVCsSRcUewbpTm5XsjP
3633199,3396,49.6,12,JTQelE5Ts3clHJPbl5kTH75lbVIamhWGV45LaMqzIyeb002h
3633220,26990,24.82,11,EeMXu1VzATn4LsiV3Qzbf9HZiYEEc8G88
3633239,19704,41.12,11,l20Vw7holS4x6OGCQ9gpvIsZAhImBfMQhVGb7fA15bjKkpEht
