TransID,CustID,TransTotal,TransNumItems,TransDesc
1146318,34631,27.79,9,eiKCiXRZWYTEqaLZFUa4Qt1fTu
1146321,4908,27.18,13,1sCrWdC2vPtSZvWhWjbuB
1146330,22250,88.41,9,EiXNru6Qxu9tByhajhgdzZxkrcNhzoXf
1146370,11302,88.68,11,VHs9BfL54b7y5ajREMAZkHPiCQ
1146383,16697,70.53,15,Aa5NrqZSnW5cjcguQMDzV8Usig8XZv1CxWHk7K
1146420,43296,95.86,15,sTkXp8uanositTmo8ZTvOa2hUxZ3DMKVEF6ld3zN
1146445,7403,64.6,6,gwLXueHa64YGheDOJF8BBmyuzUg5FG7S
1146446,10693,11.96,5,yJK5jKqEmhz99JMwz6I9F
1146456,14997,99.23,15,7uPoTEaqY1xuRetguIqeYTp5kOoOQ5S
1146486,14092,68.65,12,np9HZKKWXziyJ5o16nCmVThYbI76Gbu8
1146488,32158,24.05,12,ko96EjHHpEx0nwhWeNgBPO7OSLSNskpuG2soi9c
1146496,16430,19.1,3,Opd7p2ckzGlm7bLsliEIGJN5NvwhXcz1C0rYoog7
1146498,8910,44.92,12,Uze063p6YtDOA1I5TTD6YgUXJtRzBC6BZEa942zQ9D8spKL
1146505,24126,18.9,7,sV3sFsiVFlT0mPbKzw84lpHhScpDk
1146517,28070,18.24,14,AO4qO1o5DaXoEVxSLaqpMk
1146526,32334,77.84,14,8pp0PNVt7XSZ7SZSHqe8K2
1146571,5807,30.14,14,CmXpaEm8TN0tpwqur7uJZbYr1ORtBTi0GSeEeBaHJTwLvn
1146587,5240,67.55,13,Jh4bcwNE0qGQu8vTw7XCIzU98n5zI1KQ7RK
1146623,4723,89.7,11,jX8nMmP7h1C0EJFh24Tga2vFA4
1146706,30743,73.65,10,j0KDnhMi2zFEFcdWaz4TkSwrxRTQne68worWgauPq
1146708,42150,26.55,14,MsIWzr32MxDyM3tx9spXgUx3d9eg93gtFAEri1Wwc
1146715,44813,54.92,10,OiFXgBrAsiyhMrZq76fXaDhgxSn8nm
1146812,33710,10.57,6,ZlTuxAq4ixz3dYcJmA3YOBfBRISWqjM8vf7f5
1146818,18550,91.81,14,iYzVMh54J0mNwhI78wiPCUyPX91Mn57jHv5YyqY
1146839,17888,72.66,11,Ok563KExJgbbT4QbwRexeodAOOkak66g0mCWMqioJUYMGA0GV
1146857,26482,20.01,9,ZAVWgRD8gCQ7M40IH9f7cHEaKuzEoqtf13dkDoGaWtUs5ENm
1146877,19874,67.4,12,ZI9IAQ7vrbBTy58nJIwZlik97Nke54vRzZiWGcu17
1146883,46692,10.52,12,FfLkWFNPfVKNgIf6mlV00BV6I2O00
1146921,42644,78.01,13,g6XwcIbdBh9viBMh6HVW
1146957,21974,96.08,7,0biYThGSlg5SERa8nCZcL8OS6cD
1146959,24864,64.21,11,4f9XP6jtNHpqHoqOeJp7GllyTSNvDhE9
1146962,9170,22.33,5,f97T6LmpkcDEoSTLLsw33ZAEWZZ7JjRBVcRg5Z5Gruj
1146965,24053,78.76,3,EG6lyZA6XckEJiPMDrWImd2
1146989,31180,75.11,12,axw5y3gyCgs2gl4lMgbnKe6tJzOhiFLDG2V1M
1147014,45999,18.37,7,CnRNPlhdeLPRGomOJdh7bsiGmItBaKBYPiN6JxzUnoAyCZdu
1147047,5455,44.34,8,UgOPOgD3NjPh9SFZbKHNUGn
1147051,14282,94.91,6,RRR6FpItWVpGEA7l89IwNbWXMFpbuOpCNtMs15NXqg1Oc41iaM
1147064,13974,74.97,14,y01gJUlOWgQHvxsjPNZWw3
1147074,30402,79.11,9,9QDO8WlX3amDkbGZPxxLqJzPiz7VaBZ9VR
1147123,43283,82.38,9,fkkBcop44NnBe5bblfEHiZ
1147138,33111,47.44,4,VLoX4VBf8J3Z6ZrsfeYHIrYD4Zdx
1147152,3616,70.93,6,V83AqnAsNLOpbweIqb5Vl8kkiQYS
1147175,7115,80.4,15,IAveeEIJ4IzlB5UULyUCRIYIKrVbUVQbmXSbuYK
1147180,15507,53.83,8,i7AtlzAUpQ1P8D2n0AJxHzBmhBlEq2yp
1147198,9565,51.48,3,5vdZmdhpUferzDpX6gnTvVgh5NY
1147248,38949,46.57,14,ymQtInkxK7AvgdJtPB3KriA5rC2RBoC
1147258,29601,98.08,7,WkluZBidrzr6dQA5X2mMUOdkeK7sGLk
1147267,16234,96.96,1,tmKzVWNwgAt1SHBRSDRUcm680xgEG7k1OSK1wL
1147281,34098,56.08,10,gc7Sf4JNhwxfrPdDTu70Ne
1147286,24089,84.27,15,WoJqAssaga5qruQfNgMvh
1147294,11657,19.81,2,8FAkju5JoCmtq6gfWl6zEhuN3j
1147296,14291,61.87,9,xsh6YFCBbgP9ALWsNSyDCJuEbTM23bNnWd9PJJWJvF3
1147346,27956,44.06,4,h6cPd9otVghtELWHLycB8u6r
1147360,24036,11.05,13,FKJvpN0M1dTjw2aBH74lbsl2OlMNnye
1147372,42704,27.28,10,NKGc0jY2lhzVkaWyfLCTwGR7oOxCRUu6yd7JYUhi0hL7wHWYV
1147377,9246,32.54,14,ZcEVTnnK7Q1trT08b5f1ObVQriqqd5NIi9
1147389,10281,69.87,4,fvMxULFDGJ0QDeVxStJmk900o7JzuGPZKeawz0LgbEaV5rIq
1147425,19700,88.22,7,bgQkIS8qcEOrHtXilpg7ZIGIeez6pGdURECV9tmANQOy3ufG2
1147437,34790,53.26,10,pRgOg9bteVlJPagrSLiQHStGqKBg7BSgQGX5
1147451,11159,62.35,1,7OszEqcwQjT3ROj98HBY7MV3Vo3A0NetiPjQonhoej8l
1147452,24755,85.6,10,PkQmeBZupLuw6oVxVpHWLW4Ej
1147460,42876,68.43,5,7AZdRfjk2zbE6PR9pRuBxinqpVl
1147481,28037,11.74,14,4YsDMahi19UgwsqB4q3da
1147485,36002,43.13,13,9F5hlhCoJ7b5riij68t7XDrIcsFTpZyj4UfLXtHTiRe
1147513,38113,72.52,11,byuDVbMDJA89nFDILS6n474dOPKAuIgzZ6UiThtdYcarTKgqqM
1147521,20320,39.7,2,lccuK3XzsMoaisq8mBHBL93J1GLYOkXzN9UacMWpYsCPBdZ
1147530,5371,65.94,9,JtpEIsB0toosPVfrKI2C6
1147580,35603,44.5,15,cS0WFWyQtDRCi3dWccomGcc
1147609,16872,47.08,8,w1bjpnJoGZmRPzdM1tCAeVN
1147617,6475,70.15,11,hS97NjTS0xrdlenh6EQlZ9MNEIhvtJEcBmzWsdIa66wJl6oXA
1147688,46068,28.39,13,aTbK67iA0TO2E6T2297xlM2r
1147705,2393,22.01,5,glpADeKARHvGa3D9HdsuyPopfWoFXdC7vW56jD7AHoG
1147712,11066,61.21,3,EB7GKvgcgqMaPt9migmcrXbGOj8lbxXkKdpMoVBZIEJyNRhx
1147715,30719,89.97,5,hAAknKDbmyqZiwHMXMB9Jj8yMQeRCkNYB25tix
1147716,36694,85.04,9,MyCFB9D4mujsLJMZHOUxjdmh
1147723,3046,44.21,1,EM36ZPAt73sfGNtqGuHfrSugI1k
1147744,40972,53.28,11,9To86zZO506rES2Wie18fg3uqoF5
1147749,4672,17.85,15,cxDuk2kIMvYhSlYNACQvlcLgaj
1147766,19255,61.45,5,tKUKDtrXOLBUh46IJwEr6r4p4aFdxXKEpO8hPYVjete
1147815,13583,25.83,2,mIGQO1zcC1khYgJxeIjJhEMNNrdoH04hREW
1147864,1764,86.94,12,A4fEzbDn5B3JgGS2HLLjfotE70FVXT6jONfmb4
1147876,32538,86.7,13,RH5YWy25Y1N9XooylDWejTHRvJH9VonoIZUZfpt7MCizCsCG
1147893,44840,96.17,10,3ya70y2gDm3fArjiDURsjosOpsL92YRXg
1147901,232,89.25,13,c3Z6aBnmlHfCbsEwdsEKLwUeZYZXRc6
1147915,45825,37.14,8,xdEAeVPqarZaqkv78ziH4sb1rvzPmqdGSBhAZrqAhdhg
1147942,10119,11.3,15,VZy4hx32J2WLDB4jjDNuMZJF
1147944,36853,79.03,10,pYRW9kmAGxp1qXdU8r1Rjo0LA9WdONTouwwHPJWidfkqcCH
1147960,48453,32.15,5,N4Guc3xN5pQXgWpPNs9B4XAR0ToxRfsRylZHRQCssd
1147969,885,22.11,9,hXp4hXvdB5rBo32puXDo2SlmKlUnOGQ
1147986,6114,60.97,8,7inYjhqbJxdm2SQ53FP0L6uR6uyF7xpSFXQ
1147992,9212,19.59,15,QwMPgBiCa6w3kMVj0Vfz5Mk3nPuU24Lv0BMfvTcc0PoPTe2sJr
1148094,14474,40.95,11,TGQwswTGCLME3Bpk4l1OixHpoigXNrfrt7DdohYnX9
1148109,8751,23.41,9,3lk3mLSUrUIcUZFySHU6Cz0EdA364amBn8nMTZltgDily6vG4
1148120,31331,31.17,5,4Uk5cEckM2cr5a47VSf0C
1148127,45914,27.77,8,zLGnX1cIa13COs6m0gdC7tW
1148141,30838,12.9,13,FnMTfb24dMRiQnbsfhrxiUZcFiuzo229mNp1YqBFK6tEDTFiM
1148161,4952,45.94,13,lGVS8peHJarYgLAZfyeG2VvR5OO8Fu7Xv89
1148188,46924,50.14,2,IwoDobwErMNJ2XQr0PkSomxrEwNwVWaE7
1148200,46002,80.11,10,xBtcUbt7G0HGfhvdbYHK2CwUKcVfcbIestjKssn
1148227,43617,32.41,11,55aFFzMONzrh5avXkMqyzfi
1148259,5174,69.81,14,H38Imy1jM5uAuibh0U5rMkHFf
1148276,28743,89.05,7,8x96J9KNhLpFYTqAK9on798yZZy
1148296,9918,60.97,6,jPpw0fHhtXlGgQmJiVfZIkb99RjgEunpaPfpK4JUt1sV27on0
1148301,2348,13.79,2,zlPx7rgNYtSIzfaaLsqMBKY1ICSKtcxogHzS36nT
1148334,33907,20.16,3,AyeP4nlh7jzYOL7TKzFtFQFM
1148337,45396,47.47,10,sKiWxHbAbRvkZL0CcEE3BkjkAYzj6ureZ
1148352,46537,47.9,12,6afbCojmdDuzYDqHxyIlG2cljzYXrt
1148355,8835,88.88,2,zLXUfHFP01rUa1P0lLGRB5WzuPr2qYBFh2ks2opMtGsazaGS
1148366,37361,81.52,6,GeoJvdYSOZPT90IKkOwwKTBv
1148390,29325,28.19,5,AM5IGkyJ7OfqCBTxMCNp8KNVdPEttSRXewmSpninQqJlAS
1148402,263,59.18,3,gQ6qeZwFfgKr5heZ02CkiBJxNGgD0j
1148403,9412,83.5,5,gpzKTsxgbmTj2cov6nYnJkF2Q8u9xNNZv8B
1148454,19611,94.3,7,0lVqe4rylp4lfPlS39iP
1148492,23122,94.06,8,4XRNJQ67CTHHRh0tKtgQRXNbAT
1148493,2619,31.94,1,ZVu3vLRD7XUxZj67qJruSGaamMqQ5dPvpUrEpt9daTWJCdSy02
1148533,21524,74.35,10,Uje5boIrINLpffGCZMOGYAye0wYvuZzyhywKtUa8TpfLgC
1148537,40481,18.22,15,aOWmWX49hwfCl2QjdIDOPeFHy5zZFYRaiyDGiAQyBgkzBcrWs
1148592,27515,33.29,4,O3fOd7a3KTCF4DK23amg4aJfDf7ZfqJ0tA4bA
1148598,9078,23.35,9,KAovgTgAJU0w3T5FDGFUq9cuie
1148599,25039,84.32,15,La2ZIIbEXHQsWUWLMy1YLJx3K9X
1148623,6228,50.66,11,RaWSypSZoU0Rhuzqmrwjhb43Ptj20hTCQtkeBgOeFLbhDY9F
1148630,32946,20.83,10,zW0WQJ2mMwGsKKx1YZ7F1oh8BNa8rF9KBcwZOCs
1148633,29128,97.57,2,x6RO9IJUt0Q2LFBX33jDkN5TlnlJrQD2yrUQFy9sUYiM
1148657,12607,95.18,6,bgjek6zEFCr0qNw2QxsBhatQsVo3LMcu5R
1148672,46981,42.63,6,CMf95r1FXzJTuzAQoi2FTk19wvIyBZcCQTkwGkLKm
1148681,13804,47.78,4,BdTuUuZZsXYpG7FnLlmVwFwa
1148712,23816,80.32,7,petqTHTmSoHxwjXj8CHJ
1148720,44780,87.9,7,MXtifh8s3SzrGwhFtEHrnsq7LYOuAS1fU4YeGCyQRpzSy
1148746,15712,98.59,12,Su3anVQtlsS3JOh4cbKNBuzR50MmmnTMHeMZe966
1148747,35287,59.46,6,CatTYy3DQ511sKNPHyEh0jOiOpLnL1MKbjAkKt
1148750,35201,13.3,7,oDVGQD69nE3rIMbIPoMpK
1148751,43476,50.87,1,bSOWTMqLdEBIWJj8Q6yhrcJB6Oq7fnC6deWhr7Twg
1148784,4671,28.44,13,CVCIohcTP0khsnjISzOIm
1148789,24576,71.51,4,jLQR1qA74zbMHdRb1s8G3Xi1k3ZX3I4AyxGnRTk9p9rOQD9hL
1148792,12421,18.2,12,tOoHFtcLaZrzXSB93M0sl602pPTc6QWYHTsK7mJ6Mvs
1148796,14360,70.38,1,TGpp3nAWWn5E91sP4mXSyH5ZWayg4yLB10Am
1148797,16391,33.0,7,zy8DBM1j1ggtXAdRvwTRL3lNg6RW6xcLQ3Fyb
1148801,16682,55.72,6,r0cCPdic6wy80wav0Rp2J4ingoEKnzXhMGW
1148806,31724,44.13,11,frr7PDNc1MCft0vljmVMFO9ODE98aMYi4NawuBX05CKwZC4l3
1148814,40519,95.76,3,dxbgdjUiBAE4VUdT4cv5iEUfDMdkzeQCmOOKQLewGYlcxw
1148848,18542,83.68,7,R961nIRvWRMVTsC3Yv6jHT6UvDkVkdkUF5yQNR
1148854,19981,90.51,13,2iLFYlCet8uwbTEyZJvEgPbIKSwE1447Rd6klPb
1148858,7707,55.87,3,lByVWDkIXCzM0Nl0xSt5PE7Q3nfkgglzASEQL
1148869,7826,34.98,10,MDyINPAJfUyczDJzQd7n
1148891,48495,26.55,2,vml4FwljtZU7LA7AtvAbPQl1ftJhqqCAbhDQ6KAhLy
1148898,48735,83.65,10,9UZ2GpppkzP4FYekw4LHZXVyn84ygptF4TUne
1148904,6120,53.41,9,ZXxdDVvRcMKUkxMTAepyW2bV
1148911,20606,41.47,12,uZV1OYh1FObecx5xTqLB0NsX1ALZmAGgTHz
1148966,8172,92.48,4,IZhU98osOoumjtZ6uspZAi
1148973,38512,14.65,8,ZHoIEMq8bqLtVSLTIkro36iC5FMN
1148978,49542,37.02,7,5PPSD1Gbs6IgDZdRQYjPZHT9iQ1jd9kZjA6et
1149019,19821,20.25,7,0pFofE30LBYNrkdEfvUSQa
1149032,45112,30.47,15,SzYLifzcbsUQKRPIKLvk1qxWWzdjJmwgh9namAi
1149035,35672,79.84,14,7JtjFVHxcxE4RdzXts7DXli
1149087,33543,52.07,2,mevPedcl1uaBtEoaHVuCX8dlFj1YuLfjDDVTMfQI
1149092,40127,74.42,2,cJpmFlq4gpxpIvBhA9wo3UmuE
1149134,24512,95.86,6,kbyigO2q1S67XZ1trWkitVJCL5eBeTWC4H
1149145,21074,84.2,5,TJqU7Ri0d5owKsicIawLPpMx9PNXZw5woDRO
1149146,37522,92.61,9,soWj7UsAn7rfXmQJnM0dDX
1149167,248,68.67,4,lQqSNeNr7I3uH9km4dAKZ9xyBGJkv
1149191,44680,11.87,9,BmnWzRnJbqo8a44FLSAXltq0CMxA5
1149199,1642,98.74,2,uvucAhXe5NUYq1Ulbnc7RqDRfqtuGlWa
1149228,21973,99.11,12,kj8ZSyKuSsBePYlyQ6n7m4Vgpxs
1149270,43733,55.09,2,geJ2V1oQUF5K5gTZTjXovGjG8A7ILrfVKy388
1149273,40483,56.0,13,6W4l566aIa7SPL1iqbj7ei80LHFgApQL
1149353,39182,70.89,15,sJkiO5PVml31P3O9bon2L8sqZ9HtH2VJjV5S1dp
1149359,42096,27.11,13,JMrTqEpD7jtUlnOzQbNc1KtUl2JfK8NI5athXLtW6SMYWtXHy
1149399,44293,43.89,12,GSnh0Bb4ahhAYVkSD4p2kolx4vPTfqwW8xnW
1149400,18427,22.53,7,8fh3jfPT76RNQTq159sO3NJjgt1fhpXUzKlSZZdJq
1149431,45807,19.38,7,PIb7UgGvlIychQrd0JYoyXjQxnAi7vjTG5yQre5saatCkP3YM
1149485,5636,90.28,10,w1ZQAhstvyrjhSesDxiOGYCNfltytQroDlHwbfiv
1149489,39738,70.24,11,N55NZ3SSWPtOnSimNOqGN7dIDaDpJOvjnXZAzzAmLOGW7
1149499,30241,69.13,15,772JsLeo4xDDrTSPgQclcvD0cRj9h8hSugI7mGLCbkQd
1149501,9844,43.95,3,Z58enTvbtI3JzJDEmUlo2tHDLWSwkcnvauSNW
1149506,3728,13.1,12,3SA8RVDDlxgHKXDPitMPGOqIsMeywsuQ4csG8wPtY
1149546,10659,82.17,10,rM3cEGqfgp86Z7E3rsOiwCC3eRKSPwXmU
1149550,49719,11.07,2,wWQasSjQxhdNuxgP8RSc8JsE
1149587,42284,43.16,4,Gbz8mmh3OWpsLM1jnRESlA7S24FH0d2Q
1149621,21535,62.77,5,rr933J8kkGN5ovLK8mHRLi1ID2ebQEDNiithkscFGOA
1149625,43296,91.99,11,E9427JdpBJPFQtrB0zlNmm6Gfn4HWBHxRnNLJjdsIoWs2S
1149643,13635,45.29,13,3nT3ptHDtLjceKdzv72OWJvmhhRCRO
1149713,31356,89.86,3,RsfdxYttMuhUONbJixsv
1149744,42882,24.16,11,Iyy9m5ZVT16t5xUvqvOXrSytkY
1149757,29324,30.95,7,9UduW3Xp4sJoGGnvUrKbCKg2atQ4IrKo58x9e56TRcWjde
1149758,26564,63.74,13,TjhENQM0Vfe9v13QcxIXBxvCE6xi
1149760,5705,46.84,5,pNNilEClr9mGD90YEcw9QJGw5K1v
1149763,26640,42.08,9,NCSfcCLp8RJ2gHJqGn9IOrp8HwsGWmQPGhr2C8A
1149786,19790,57.91,4,Gaiz2F7W4nRFYVcBDT9UtmpNHeNjWo
1149790,10004,72.38,14,mBy4pW6ObfkNAd4CVxx8MiPX2sK0ztfXjd2LGjmQeZtvCf1qI
1149825,32595,29.35,3,nW7VVy58skdV97kmex1Ymn0A
1149884,996,96.48,2,kFfGlLIP9Ge82oqkUk1qqArhelIs8TUhyWx2k
1149888,15833,52.19,2,YzoktoszqvzR3OvinILVwKv
1149889,48777,22.21,11,UlGxw3t7J7udkwAKKRfx
1149946,41565,41.65,13,b6FtJvWm5NU0MaE61uRtYFhLnyvD
1149978,28140,76.45,5,3EwKqhBbwkEuLNbP4WfYf95vgJyV3cRtd7eBoI
1150020,31928,43.09,11,HLy0WJATs7C6Nc9WYGE2W0Vk0EEm4kBv8Qv4Efxm
1150037,15924,21.74,7,gSzhM0clHBNqDAgKPoQO
1150055,6894,79.27,10,teiOae3MBPYeCcvQP7A4tpVpycu0ux1mQ7lFvxVWEeFvWKS
1150073,3917,36.47,13,oATpJvcQhcHx4NH2Xaql2NWFxAC
1150090,39693,75.46,11,CwdZkbbGbbkqq1mhjr13
1150125,21917,57.33,1,5z2gmrWNeTMTQkXVQ2s0Lq7mcNRFXOq4V82
1150167,48320,36.24,7,ifQmtE83uegAK6LbVXsppkJmtdPjY9W81AAqiqgLBIFmR
1150170,12747,90.0,8,q6zykaK4TWu9YdOj8c4Do4Ln7L4x55
1150203,14138,55.64,11,4zkcvITEGH9ilFtlZQgLN
1150213,12894,68.4,13,TN2iLQZOdSc1VEoCuATEVHzSHYl1i
1150219,6817,11.54,1,o6whZyBzdkwuyhu86hfDsjt89gfy7sd1u3
1150224,28042,17.32,6,Faqe1CsNrfwy1LYE78e7mRW3d
1150256,46800,15.93,12,i3hbyolm7SYSHvkhee4MOloB2rlHmEEE47GpY5Dkh1C0
1150265,38636,16.4,8,bMF1xStly1uU7Noxqh3wJI1JlacVkl9mxq9jFJf
1150274,46536,22.6,3,D6sfDflc26LzH1uF9aQlt9Gm6XFOxNvJYfFBqK0U1Ch4rhW1U2
1150279,10459,45.94,7,gMoITPM2np4V3BW2NtijD7xGdZX
1150290,6910,75.5,7,u15bWTWIOMFBaWjbWC4EOWD62EVEuY1ZTS9vDaSwxLb8Kvzk
1150293,11936,68.75,12,rKBQ1cyd0yJVRrATRem7roLquA
1150314,48407,33.36,14,nvgPOFWHBGiwEitNwmyurmNJU1lwVzvDJKtuGYNQLb10A33w2
1150345,3856,52.64,11,lCOpAfx8WjThM7g36ru73CgbBSFaT1D
1150349,31071,60.38,8,UBJvxWMyaHORiNXzr1pyhweC89qgKJrGIUQ2o6Llh6ys
1150361,14039,91.82,8,sEbhe8r46ySQnbZTxY7gt
1150363,41589,37.96,3,dOzKJJeNkiCAqNAwGD9QVwhaFfxUrVh
1150369,49159,80.77,14,LMunXud85mfNQhOmQ98vLH94S3VgK9jw
1150374,44326,41.42,2,MRGQAtbQw7cUlfHkKs4OZqxefVEXnz
1150406,7908,73.54,14,1M3QF9L5My7s0ieteGEsJ6hQnFjPt0X3h
1150407,42080,87.66,7,cc50XguphmWcq2FoeLwlRb32CPbzSPFAUKCP4PK
1150413,49421,34.21,10,flby0MNBKCDWZtbPoglP5FFBxWsR1BaVMdwUc
1150446,2726,83.98,13,v44tocRMpSCkeR1u6bC9x0MNYrair0opfD8O
1150447,47059,78.43,11,ALvhQTnHGfS3eQgGYlM38DL7L3DJQwMQVhB8A8L
1150448,2074,74.75,9,SuW82sjGyfxh3wMSlIRlRHb2
1150460,37558,57.08,1,H4JZQkjN2syMY6Gp6xvCHLlP5JqMjzAkt8DKh
1150480,16036,42.07,5,05uF4mj9b9WtZLfbBDHsotqxhEYRSnhjK2YbVQ7i2jBg
1150492,46431,67.12,15,k5HVkVI9CeTpAPr5fdKZi
1150505,6421,88.12,9,WAxs6ljPQWDKjSzSCe2yXmrCOwqsWPg6i0mFRLKQJ5Ol1
1150528,15953,60.07,13,Ys70UNd6vgK0YdM2T7bbi0fG19cU2xminR5tCAZ
1150550,24215,13.51,4,jPxf48SjJp2LQKWqTy9AC4Io01mQU91ZKeEbnIWTeMJ8kkMe
1150555,7343,17.6,7,4tOfKKuFV65pMRQ3AQo5vm
1150588,5895,87.49,3,cZEmYju9irMqqAEgpExhcdbJpoFhoCgeT0J4t0Dmi3yvvhnbe
1150631,5669,47.03,10,HLsPceLhlcrJB4l8Lgmai4SYR
1150637,29344,67.51,11,ITtiSTdV2asdyJ2sNfKAYlWB
1150660,6545,35.01,3,OYyIENnaGqRnTYgHpMf8PiXXd
1150692,36233,67.73,5,ROjhC4aS7Ruqe9aDF3RX
1150695,25237,89.98,13,1ueXNmW2LVBhaYxMAwJxFTK9cexcekxPNJBbWUDc55VSE22Ax
1150759,47904,89.2,10,AqJUJkzMTuMlWwlGj60fCnu
1150778,11112,17.05,1,rBzI1kzXcMChkHjw4astHzqPFigYXjFRC0O134XG6K5MTZBbe
1150957,7954,37.57,1,nLcKQHtA2HWyLAQSMrEiIW
1150993,27280,29.14,4,VfzsYcJx8nzG8K6BWbmDZBu69vt
1150998,34874,75.87,14,FdUcQMPjPipkZos9NwbJ
1151025,47408,55.4,2,HfNg2KD0KNgnRNvdpiczQp6v743vVzRiWad0mwJ
1151057,664,44.7,8,TqwAjOOi8Q0NtLHvaSqCRa0t2OAEhbP
1151061,29560,83.71,5,bN6RUOCHzWUrR6WZYhJHlSLFqZ
1151082,40066,81.56,13,iz9z9DmJxQa9JanQRJniHM3SFJ8eX2xB
1151091,9886,53.94,13,LP7jlgzl037DCj3Cbh1B4sYOhuCJJBq3LXpN9ILUBDN3WOaY
1151097,36624,62.1,1,xaOkjkH716LoFinf5G9lQqr9nPemNgsDwJZER826HTCtT
1151130,37992,43.99,14,bjNG7g7R9DUt4RpyIlySOHpWicy2zcTzxuRf1HqRoDMx9b9JV
1151180,7876,18.89,9,uQdLleErLn5nlRR1HkI2GXTR
1151193,640,82.24,14,CA1R3imUtUj9iTWwRfaV
1151196,31310,52.64,11,w6z3GPF38Cgp64KENi2GoNLIj0Y1BuVS0
1151213,28481,68.38,13,Vrd6XVPNBbB9T1foYCRspb8oRgT9sy2y5Z95X5PVwdGhj
1151292,39050,47.08,7,2vnX8wtRWQHuEsHoYn6qI2Qvh8IeW
1151304,30694,53.43,5,rWyU0yq13tLJTud0b4YoeQ9eb8ZulLEsSZos7x3RgCRM8So
1151348,44681,43.66,6,Nc2aZtysV2WPQEqr97OmbEACn5n
1151358,27613,25.33,6,TM6YQZNr6RE8YpDw1ztRZ3uT
1151374,30651,40.78,9,M5zMYOVeeTfXz3IiZ2krgbPw3ltq9WdGD
1151398,46459,45.98,5,nyHpk6dD7bUXc2NeLr1jl6YjAUkW
1151408,28226,92.8,9,17p1tFCTOM1ebsQFCOjVoojai9kinMQ
1151413,5149,71.39,11,vA5mcumeGPUTW91WerohZ6gHPpE2wxkezS1a1a2
1151428,21024,59.39,8,vIGYoJcsgUiqirhKVotAAO1YC4nHauCwiih
1151435,29798,85.64,9,4v7MWbe3Uj6FobPXPtaVe3fwoGLnCW42OFn
1151463,5860,99.93,8,E0nOBMADji5LZOg6FxyBzSTathzWatsToLeVLkKhLxwF7a12
1151486,35545,62.39,15,Q5ifyEQNIdou8UjItTA8y0oRa9x2rHHO1m
1151517,18101,85.74,15,F91rgGQR09BNT8i5w4AHOPypRaqng3sVhd0w
1151520,332,92.54,11,4FitgxelydpqkAs047rUtfskS5
1151528,170,72.25,2,sNiIgcMGrYucIPAQO5nbCh1JRi6UZ9F5AFcJozhkgtQ
1151535,38839,49.81,3,S2lPO3Nbs37uQwDuJ53ddZxiqMwPMrRJNyfvVdWdHbILYon
1151557,43068,77.24,4,KPGHHWtxncKazCmOkGKWVU4X3wSFfqPwCS
1151562,6843,86.5,3,7E3lvCjM3UNibKWw0bLbiykGd
1151573,39834,35.9,1,pxa9hW18ckGhnVxMLea8Y43UAFUWgfAIU6xivH59
1151581,18837,40.58,1,mwyvYXyTq2jSd8M2EWnIZ6C9I3F24I7P1jeAUwkhdWTHVSYR1
