TransID,CustID,TransTotal,TransNumItems,TransDesc
345,36755,21.66,13,WhyFYZRzl29U4ZRfrvwqLPEuIWYiFhzQ
387,29841,22.7,4,YcYquFXgUqQ31eXn24V1ABQ5CfDDQho4hN2qXR5XAsL1Rzzz
427,34566,21.82,10,eR6qzOSzpa0SEnksO1wy2
433,2906,73.92,13,FrNfOsElDPtcNeld8cUCox
436,33695,49.66,15,srKbnTAcXv0QdwxghIGlH6UTX4GLJ5QjCoHZXH7nyKBau639fB
449,38126,70.29,6,f3AkGVMbkgWigq9MkHCOJDXNsPtgfq
521,42775,86.37,8,SZEZB3vS6LGSfBilOAXlKTEo
594,638,12.78,5,bZrahA1Tu5QsVXZEI499zE3NvHRxn
599,43238,36.18,11,qTerXkZax3vdehCMMa4trJIEc
629,18287,49.57,10,pAHB1ccpBO12alFj79sqJJMbI8LxcLQaH
636,25723,46.63,13,KTCvLswREA31hczYHS0iccAXJqWXwir7YJJk21ZFP2GdjRG
652,20912,47.11,2,MaFUSX9EtQ4PymrJOVktHTVDP0PVbZD1
725,47433,31.03,9,LfAVT2DsISJVZIWKIbp3hdlBIddUrSoZUOAutBvz2KmG
733,6216,17.12,10,vJhOyofeyZSh4I01zyZMYg0piU
739,36183,74.37,10,s5wfCUvhorrw8hw9ayou1XrUrDiS1T7bTSpkJJ8jstZEhf8KV8
743,1462,72.82,4,vzcYyAeVH1GzMlBpmqygDlDFzQTJ6hhcJaCGfHsBiXvVfcCyP
750,18130,59.09,8,UmtuCVAjXvaP2HlEOqcxf2c6pnaF5gR7bwj75SdmEJU
756,5210,32.98,13,00zWR4sm5NXEpN0xNdMHh
758,16855,12.65,7,Zlp7qlV5PpSaFfYQkPe2ZULMYnoXoynvkhc
782,38250,83.76,7,mQwLkXkcsXY5jWSFo9irbiLKmH6pEU
853,38829,68.23,2,Q4segHrzfz7gpOQuqtnLtUSoyTz
870,48285,16.61,3,HqwT3GbV1knEDNeebauhKIqgX7Tf1aUpyOSfHoU
875,20754,12.51,12,uquUf2hLXEVjJAiWWyY45aSwktCZOtiwLOyWLJyC
879,10274,80.08,4,JqgxZOOLPZkoQD0KePnZLJEDQ6pKlDO8HjDA
893,21901,24.74,5,VxYPMuCO8qCnpBa4CGvw8w0cp1dNgvNWujo4JYwV
980,16179,91.47,3,jt7WYFKugT2YlGMyne6XmQpUK0xPzU7xMNZvKS61FGo
985,8328,53.53,5,ibZKmiYFrZ9CerJxrt8gsZeOZP3YLv8CV3zyRTvK
1000,17688,79.78,9,Xe81LJagkgIXraAc4KMXzwCB6cwPTSF
1018,4907,61.89,12,sWOuDt96ZASeEKlsMMKZkMjQtD4eGxXIj3quDf
1034,35612,21.45,5,Tlh3K5t7g5GtG4p96RFmp3vlnEfDD8zgy9hl6vjwJp
1082,26993,72.65,5,7o9cHyvF1Od5kVzqhdmRWOmn7tz
1095,15269,54.31,4,pVZV58EG5kCcwhbwxgBLh7TDFXsXgld4mkOQ0EAIMEw
1110,24985,87.23,9,Ueo8YIXh1DLE3NEdescAFtY7fwlkXLwZtSaNiumttDEPfV
1115,46420,59.05,9,bBB1CE9CNWyQOZklR7wsOdcVK5O4IMb2wVK
1144,44857,30.03,5,Sfo6Un6UCN0Suzv3xbYdUXJAdui130Q
1167,18651,65.97,14,mkGQTmyj96C0gGOKPfk7gqgYkxg
1183,20637,35.88,8,axYeponbhzWK2jndMeGzI55ih
1213,46009,63.34,6,niWcXywdDHTuNY3h7ho7F6wZIniBiBo2I
1218,12802,78.12,3,W3eEW97jSLf091q42x5N8QWc
1251,39934,51.47,6,V4K1vqTAMaWBAc3Ql1JiKu8aEy37yrohg8GlMWN7Zm
1260,22241,74.93,9,pKE8qGvvNn4av9gtkVx3J
1288,36736,53.61,8,I52M63TvaZaV7n8NOnrzgJUeClpYqG
1291,21939,74.18,11,x7oNZHMX0fn1cOxEVaVu3PiI187Z9rplIGFIm
1336,36167,77.53,10,pzJJEN9zXo1mhMoNt5Kd4TWEBzUstZBZEnFMi6QfZ
1340,48279,92.71,8,DOoUKbzjAhT5f4rvems2tBt
1354,5520,81.39,6,8UcFPOu85ZdYWVsoGyZPia4hEGL
1355,7272,87.26,8,D4VSC25vhHSQlNh38EgBzPSsBsQxw48LYMWdaExTxsnfsRDgz
1358,44956,34.12,4,d6llme2cvsGrQKRaJ4KkAH7jz2hNUNRMzcTM
1365,10430,11.95,11,Qe1Myhu1SwgAbuZhwbCeb4Vk9U5oKzRsrlPW
1370,32874,53.29,3,45UAoYkpYqthrv9DZKDqfbdVxcqPrtIn
1375,23416,31.13,14,sid8lKZZ3ONbaMcGqxuK
1396,12553,21.14,9,ogbefoG5z7GghIearc1dY8pSifJRpOwFXTFBm
1403,49290,94.03,13,NERNJw66sKBDVH21YGTEIHP92CPVf8nat8TEPezlKVY
1404,34832,75.85,13,i9k07OQt1RX2Lye2aUAz54o8ONFni0lM4IRc8M9Zus3CT
1413,21843,40.73,6,t34CUhIRyLdSRm0aDM3KfA
1418,28099,81.09,5,pUZ9MGPljJiwLo7wYybOBSj7fKkPsEsf1
1445,7450,90.73,11,6wXKq3KVan8jT76V51TVWD0DxEzAfffa8
1451,14377,62.1,6,PyWPuxiho8D9iv1d1UlGMKqnmeS5nwjmfW1ZTHyDIT8oAUAnHs
1455,24229,43.89,2,Gc43fpSwstiIS0aZtac0zOb8f2RxvGJ3eCi5
1473,42007,55.67,2,LhiZxAt3W8G5204OKQ8mkdJrxY4nx0
1476,37871,91.3,11,p6YIVMfyyMm2NAAR7atXAhgsei3ntflzwVSjj47sZ
1503,38192,55.39,10,F2NYp0lYEi1cRxkg4McutBH6L9TNQo7fZ0Y
1560,30206,20.58,14,3LPjhv1TD4nlRHKJ5QI0Utcxk
1583,3374,96.58,6,kCqLUbdnNZOmfSpHeqpxyx6P5ZEtclLKrWx0
1607,11960,47.67,9,cl5u2a4VHaShESPeXRC1iDzBCRsGU2Y5vGi7aO
1611,6197,79.11,6,fQOVJmP5SQkxbf27njZxhPww3ucGJeqdK
1617,3345,72.03,8,PVNwfvuIHnCSi3A7Zf1Ia9UDLlqwSTCZ3KHrkObw2
1628,146,20.34,4,mfBu4X290OU7Ty0qGryTOMV
1640,34480,83.49,6,1rPifU4zm5r3NRPK5ipqAhke96cF04CG1sle8VJTDOcttkTN1
1665,23687,77.13,11,Vg0Cg9tlFs5DkbWERPicL5rR9gnCff5O3SOvueaGf
1674,9587,69.88,4,Ko3zmGTVsZV82qnoxg92cd8Y8gpJ0lMHpthZ2K19q3cF
1691,10942,61.63,5,zpr5oSXWKvHyVKPhPlGLfJYxsXBbEU
1708,49487,85.39,1,DkWnfsiMDyobUMJJ0pe8yO025B
1712,23239,69.73,2,nFEUf5D5azdzdmFkKn2tYGZtsnzaePmR58HzEY6p
1734,34213,96.89,1,y06yy66VJaAFsGZbgTOglbTWMoxSqqRbeQB8fme8eXKx
1851,25907,32.55,2,76XwgIqmypflnjl0gkxPoRNdX1rSNF5fU22iUA4Cc
1862,16712,45.77,5,bgNEbfcywQwJxYW3Wu3GxhRtU3IPXerXtzQ4n4aZ8lwoWmLSf
1883,20059,87.3,13,w1R9tuQ9dDznqlS1Io3Z4Re
1892,10172,16.15,12,ZWwrpu3qkimQORR8ynZ2vh0o1UNljMNK4
1893,3169,89.64,8,fPDaiArLhFH2EFhWBriYod3idv1ec24oVw8H6HWU68Ev9hP
1941,17342,49.42,8,6DTpWcVTLxn6iAcGmQuZNbatWktC5q6A4ymbBsAJbFPnaF
1942,33055,91.03,12,SFJvj7k3BYbiFVsMkArn5m8I6bxW1hjIHwD05KJ44ZU
1985,23600,45.86,12,x3V7gBqItIXLgV0gH58nuZKrxuNc8vA6jlRbzr
1999,2557,89.0,14,yIkUiR3TjgNQzhftCHPg4z
2025,13485,49.73,10,Gkd8buTSUIQXBxrAi4u0bd7mmC3Z9Qgm9nw
2037,48866,97.47,3,QazFTk6mSaq2LtJ0ngQG
2149,1316,31.96,14,IJHSPjVbsi5wdf44zfyJbnAgZWCYJtX76spkWJOwGwkOrkt
2156,22782,77.31,5,7sDAd1lHawpF6nHISCO3caBZIB4qjLnMvn5jVenHOZ6IvI4uiE
2187,35482,77.76,2,yL3ST3fNxYuDCnf40lrP
2189,32935,16.34,6,ygM8wMOyjxgTyEICIjR0vLUENMxZcm2
2198,14734,49.1,6,CtGbscW8qaxJxovGr5xtlw07TdwPPxgzpzAs
2248,47389,67.27,8,iT23Lnbrh7I5lWWxmglGq6olAytxznfaT
2249,13972,72.09,14,nQV0TdIr9szaQoafUNV2UVd1Twj2gLRb
2270,11591,98.75,9,8WQC8Ceq4NkEgc5mCRsSfuL7hkoY2ykJa6f7VT1Pn
2333,36729,29.4,11,wpzmsaNYOuWr0l6PzNj73si
2342,29793,64.96,8,zxgKMWpeJp9GfJMoTMSJl57gt3cgFCiAMiV
2376,18795,56.09,13,kLRGIYx7I4GGcD3JipmZ0rZ4pgxaFrOwSIBe4RFDfcr
2390,9899,30.77,1,U5W5yRzMiiLpMqRqm1XL6bIKbCx07Ca42
2395,20038,85.2,4,fnGEHeTCV4yX89f77Gd6EWJbpq8262NowIA5uFF
2409,47789,87.53,5,gTVDrs3kfXMIWrsPFSihZePlkxO7lW136UENDhnet87A
2422,19857,46.53,15,CvtyCaUTXuoxnXg88vLoPhTMBBw1Gcifk
2433,28518,78.78,10,qBUgd1Tuw8Its0BLq8ZKkxEuppIH3IK9
2434,47834,16.4,9,l51Yy1e9jkot6nbqJcWHse76W2yHyFP6504dtw
2449,37770,13.87,10,nbcSwsbg8QGYuxFwtd0mdDZGiAao1Xqq5l6jtmkRKxr9D2
2459,9867,42.71,10,Z09wv8cYDUsL5Zkb8UISjOQkbd2MFPIRSFyocDWKiKE
2466,21070,47.69,9,HqNthCoNGoqptXoXNGKMz1zrPHuzzKvSpleJp
2496,8106,83.98,7,hauJ0JUXJYvTsEbkdsCyhK9eLwIFvHswNcA3sw27kqKfthX35I
2531,30906,59.39,5,bVTbVQdhVZXlmHF83GZvDCDQEA
2543,49517,41.46,13,iWHzPlB29iVDZZlSVaQLnCuKGQVQ0W8VSMO
2581,42870,70.29,3,dvkYspFHulXVx5wlMqxvr9wlZ0
2584,49453,74.4,4,d8XUJ3ImpSOg4XUmmZ34NdAOqeaCGEimElq2WGIIrrUKYdAs
2589,19136,33.34,15,6ycFJLPLPmfqMcNmkrfSFfLbNdBIt7al22OFgYGK4iw35nK
2595,4071,50.47,14,dKZhkIFYoR045VzOSCzHaDCcynX0F
2596,5508,63.26,2,JgxNrHVth3SNy8jhLvA7iy2ue0wwIIUf1jr
2637,24904,81.18,12,H0x9a3KIhKP78g53baKRB9xAGfwATGRSQQlZ3S4KERxeYrU
2646,9692,58.77,5,pKpuC30j5AtyX4YkDybvqlA6Z6gdmsDVe0ulV1nYWa
2659,5925,59.55,9,eRMRMQgnz4VoPQFW1yo5QxgO9KKxNTwQQ4dW7aG2cVu5
2670,33833,20.7,6,6L6rPauD4dA1AN5MBqQx2e4NCFURqnn
2681,38119,22.94,2,bLuizXYPjh6jutYLtceMyqpclWlZlPdFBEpehH
2695,42430,29.07,7,85JXoEVdae45OUvNtDR8XGGLRewGlHd4Y
2793,9565,74.45,9,sgxR9GuQkKFgEsIS63GEcQ7SOiT0muoMzTb5tFoWTs9I
2801,25444,56.82,2,wS8tM28Kel5u0dfWUkRkSap3lVkKDeIPoPy2C
2803,8327,53.05,15,pvN0un2KjwHnLWCj4h0wNDCvtvZ0JyLYArY7KjkQCfGzE80B
2816,35180,11.54,7,KbwROmHrntSXLKL2RPiERrboBdBC6bvd6Fynek81qU4Zsg5S
2822,19134,71.34,8,Fh7woNVXZ3VEx89G2hZ7x4dqDjjmWm6hdu4qnXDhp
2846,34999,14.38,2,2Oc9yeoKthZ1EABNupMVxkc
2868,28154,93.22,7,FPvyS2FpqqxRmZmFNsuuT0Bhpv
2875,23868,52.43,9,Z46JbFVesCMbeHCMyk5yeZ3A0eWGvdK3zn
2899,7178,58.0,7,l1SiEQF5k0yTQ0EsSM08erZvb8njRlSGRPW
2930,9683,20.21,2,mf0lMH2iUxg346tt2TIYSqgFJVlsI
2938,32280,47.72,14,B0IHsfyeUgWRQ0FSjrqTE6Yjv6Ix40IWlzoy1RXyzUpL4ptr
2970,48569,62.42,15,okrq3bGPTjovMEkPoWQqZ1O5miMwhWpGE
3043,9968,95.94,13,XObfeTTjOftK79MzjmFoXu0GnH3O2
3064,14033,90.99,13,AalJQ2OQ1Nvl20dEmbM088s3NYsTIuk1oiiLDSL
3069,322,18.66,2,CPoC9tWYm8cuqXzV0CFCYavb916hyfJNo30EqSRKgm2uw
3086,46483,28.54,13,DvoDX7VvRlUgH6hJiXOIMwI0FfbqG
3099,35843,41.04,1,uMpuvYfH4oC4gjZxbVFgaAgdKdHGVZTZpmsm
3121,16948,86.79,13,48rRLYQe9FVYn8yuTK7I6g9TKpHeo4DiK
3217,28076,83.0,2,jp3jr68yQa0wlI95qvR8NAU5TeTW5dTPUpJCznE1pklCZI
3240,10741,95.77,1,IFEZo78KwyKMcjd7sxmEkYB6h7lpmb6nnB6UR
3284,36224,39.25,11,T36t979DlRK9oIgFthBxmZtfxv5
3322,9525,30.91,5,PEMh9p3z8hSc9PUZA8PR81VC6sPbMn0whcBIMZ8MW
3331,7491,43.99,7,P7UntRmWAhv3pT8iOXAnE0X6dKcBw
3363,9148,39.06,4,zJUFCWBcmjZ966AuYkngeaVB1Sh15HkEPAmw3wzrqJfsxQL
3383,33133,50.76,14,Q633ahADciLEpfaWy4VKTsOcE0CMNJmHcCh08TTqZnu0S4U
3423,14135,31.7,13,bkudVPk8Y5jElsgunsYqO86qyHX17mIGvhWfu9
3433,39690,37.72,14,8wLR8ZfTdPdnAPQjaGOXfvMh
3453,3153,18.42,7,K5PoAH00YKKR5z37BSC1H9wKMyziL
3460,48069,50.41,14,Z34hPFjtcTQkxSyIH17V3Y3hrl1gCPK
3501,4222,90.27,14,vxfqs8mrpwkZ7Dm4j9f2
3517,30557,25.07,13,rd6cT77nvE3ETbtKaoOWVbwZFRv6JbBCBGU0cQrV2KWysh7tXy
3540,40887,41.11,4,3S6ESYMCGFkKdwE7Yk1YpjQ7T7aZ
3555,1675,25.43,11,gnpSRNvEPTQZQ3oGiXiAca4JLEpsXZXJiUMvQlAdXNUuyXzcBh
3565,30022,32.96,3,mYmQTJ4My1liFyIhnBIjXrni2
3575,47675,80.98,7,uQU8XHHhACQml7PAWA4IOXhIhLuUN2218bll
3584,45582,53.02,11,V1TbZczJVYASRbnWjiidChVI0m00SNYJ1tlIqbX1Vlc
3616,2933,25.21,15,q4OR8AXTZVLMJf7iNW1H2HlNo3WRP
3663,17818,70.42,11,Z7DgpcNYBmg8n3mc46ShPhb3hTxXpqHNHQrk4x506Q3
3682,15487,36.08,5,XT88ioPm04FizXYTKyHtGLi1drpW
3705,48881,70.15,12,x4zsrAHusVrw0n6UPaehP
3757,36819,70.87,12,CYK4lti7rdD6yyDgOtGL
3772,42791,89.93,15,2ofOwG0rRqy55oTBdiIdcAjNLXMSSaTr8CJ
3783,13226,40.13,8,jaysmPDIETWSZVEGQ8i95WZsq2Xi4DC6PDcK9jFXrlC
3787,3300,48.97,6,i633tiifjlqY64cczJOxVwxTJjdO1QEmFGps377RZWHi
3794,14634,45.95,12,B9o60COQ3k1ya0ABJSVaUqE
3817,33090,82.68,9,kMaStbKHmLYKjCgwZPZr
3831,45345,96.03,4,xsUGJgTUm8yEN34f3DEbOrO27B1VG1YW3Db
3838,5710,39.84,15,vmwGurcMP6qPWG5wtb6IWOo52eNuS
3846,30566,15.32,13,T6sJVQfTIV6rm2UI7jKJV5x
3861,6454,38.77,10,xnR80rGqZttxIeIywa7BVx
3881,12631,91.78,2,SqPITOZSnuwHazltv2gtf5GMunenIgSS5JXOzQwQ246Rsj
3889,25457,72.44,10,cZk2WZkuB9ao98jlqqfi88Dv2dKgNlacq
3893,12988,64.48,6,nyTwgQ6E1s2JpivqnT0uyw7aeon7HZiASyFiN
3930,25975,61.29,8,gVlaBhA4aKgHH99YblxV5ppwUmj
3932,22201,71.68,15,5Qt98sJh6n48VtwyMWwNGl
3962,39401,21.6,8,0Y6SLRralKIzZNWfMii1jcZvyDl8kp6dJQ5nEGfWLkKR
3966,13682,46.89,6,MZxHndGiuhQav9JEB7BKSBwPkM30ned9U8M
3967,32274,35.33,9,Bh9e0SH4UUaBCRaigfXY1Hrpj
3985,1101,71.06,6,eYOwX6HFLijd6vkcO5l1lSurxFK0Q7B22wn1NSbL
3994,8411,92.19,15,BGTFubtD6KSLEFq1Ltpuvn6
3996,17064,51.19,5,jZPWYRt1cr7phR3zeZ2Md
4033,33105,79.45,11,44sUK1UuctRmsuyD68hjtjnsGyM
4047,24218,16.35,3,eBtryrqvf1kRpOYOMpvyJqTUqT3E72hnHh9BmRVgDKAZ
4116,9534,79.02,14,urEOWQxRPvRUz1vMK9swG
4182,36309,27.61,3,nKpPpoy6uI2Bp4hGQrXxOmZ4sLV48DX74wzAla
4236,21516,29.77,6,iAi4uO9jX3796wOstvaS0qzL5jlRSc
4239,19847,11.23,11,ZtBrSUBOTpcDovgxgPcXqp2XeLSeC
4250,5791,40.92,15,BwMPuaPBizGK9HjnUJc1Hpl5uAiImNfwC16gxcVV3R
4256,8032,94.77,7,o10AHaT7mcomu1tJgV4zIHwi
4304,16996,74.8,4,ZiMRjHDtlT0bp1bpPP9uxwNEeqezlpKqIZO7OziPgWddJb6AWe
4308,32834,51.45,7,68aBkKbk9hbcKQAQu0BT3
4336,43950,70.22,2,DxctpslSFy3rbwpo0L5PS
4351,19944,57.71,2,2YOTKdFMW9jMGCNrWZXhSYpn93
4425,27726,16.66,13,7uZLhLCXL6yRMaQHLQytauaIsw
4426,39327,86.02,7,dAZgKSwTKCq7dgSBln2vwqNP7miOlta907zDdMxtF1kde6
4430,43725,72.21,12,F0hsdQ6A2tjmeBcK9WSgrQIZY
4448,9826,61.86,9,3foildQYQFJu8KoDuCcnmPeRMZWg48WY2qH0FKn0w5xgc0o2
4462,39390,44.54,6,Dl82YxHquamAhB6UIjmk
4478,45325,55.82,2,LMKuVYQCJexQclHSV4Q8R
4481,30107,16.11,11,kjMm3ACshVrNZpyEtx5LCGMdthIcT7
4494,29031,94.01,10,ABJpG8JKDLOuN6DXSRYhAD9Puj3HTVkejEg3Ck58gQh
4535,16867,84.96,5,qCLiqWmQPQRPy59WraA7Od1aPtx4nTggm
4542,27461,43.87,7,bFm2O375sPRPH50TgSFyB6QHv3SDngtCFHwlG2jNGEn
4587,13264,40.71,4,XAjcLAqFF1Is7tFEhkj4AAS7PfMwym2QC
4603,17343,19.74,8,U4FJecQhdQi1kBWda8sZT9hEIu
4610,9633,60.21,1,Cc8reJtCDjs7dXDUy7GGuYZPQ4C
4611,18159,58.34,5,8vefojqrDMywMIIeJfflvKWDw0hhVX1aBKxzTj1JcfngI6D
4616,33541,73.7,14,mCKNsbQVsxSRZuc3eGHKMVAxyet5jj5GXOSfeyhdMQ1H0j8Kop
4632,13647,96.18,14,VP08dMNFRMyJSxUfksTTmtu
4634,14580,26.13,15,6t3EI2lyrZ0N4vsTI9xjvWO3QAAx5XGsGKHbQCR
4666,16009,74.47,15,uuO1N7awphkYdmoLGWkDl8AN
4670,36839,68.26,9,OsfdrX7DkZziow9nKdoKZPX41VUu2qPCNs
4677,39824,15.92,4,JYQzQaAzOK8ivdjmEadMCG
4685,11033,98.96,7,opDJgt8xvK75dhu1XrTfx25orCgfaNFi
4689,30835,92.98,3,BXTA0nGxEJCnsbjK7Q5Vk2QzheF
4774,40864,55.78,13,rmiFGXjYzZqe34mXmJbUA6SiCT3EuEo
4777,41450,69.27,9,lxtyfjw8pHMVbetQIRPaydnF5pmtvNQ1Ax4S6w2DCAr9vBNn
4798,14936,86.88,4,VtfQ6XMc4qZje3tVecGN
4804,10345,11.33,2,UiTCdWiKHEZ9CgCuYyC0unT6WSi
4823,3101,58.18,7,XHRIneb48eAXHcFo2KahAknd4etobF
4834,13908,96.15,3,F2a3P78bxsh0ctqJ7uYT7r
4882,19406,37.08,14,40CQZFAbGRurLhKWCHta4lyuStKU3RW5fs2oj6
4889,44607,20.09,1,zKH8S81dmIRD9tKi1suMiOJJvI
4907,40942,87.76,10,yNhCunbZCuKuENqKL3SvGueAa2N1KpXc1By5nJe3lq0
4908,40031,80.08,1,yxexClidY2WuERWynIdxrvzCsk
4911,26823,20.68,1,QbWdDVIu5n6nlMp9oxedCeAo5doH7c7Ejn4c3inWIgDDb
4932,23093,16.66,9,wLrpejV9HwPOsRr5foKIfuOeSVCXLjaW5jgUo
4938,32732,81.82,1,0S2ItcsZNq2ZLMTEgslNP8ivI
4976,32373,44.45,13,fYVyMRPyKwwTYdwf5F0RwTYk9Uf
4985,29231,27.73,7,YI1odVmSbFuOcdzhDewNRLnTuT
5004,1695,49.1,2,FHjDZqYtfE0aKOdckbTH1gGvCp8MfKdxev5gzE3uTLQ
5029,18300,61.6,4,lJq4uvEdpSDsGJ6YDdHH
5067,33635,77.67,4,wxO7cBdQy6BJg6zxq6ZZFB177kK0k9xZ224WYU1KA
5074,22284,36.16,8,Q341wlkaVyFRWVAIb4QFUOIbjLHkZ9tYTdpCCX93y2NVUm
5102,40378,25.97,7,OyXcSTL1qsmvbHmqAahl
5120,18541,84.36,9,xrcm7sBLIGijhvtZIS0yk8n
5178,49528,83.36,3,1NjgGOa5zhAUYAOTLPX9EurDvGVkjCSPlm5Up
5184,25692,17.42,9,6hckGLnGRkKlLZDqKSJq1p7J6j3UvvlQvHKLGVJnpIZ4
5219,16624,29.5,3,Xz3urKVUQcaWCFtmb2J3096aj1n
5233,8889,28.76,9,V0Q4DDwIYNQnrlBC3iMliUvgRIeGIEheK
5251,1684,64.56,5,iwQv3pMX4szKQDkuVmUvnrYjrXIaO4hJW
5254,11136,46.96,11,NbH1UpMyOGaVMmSYnh1FPWvH9yMwMb4Gvakhfq5zU
5302,1812,42.95,8,XzWOhuRlZvbzsvGzJ00ZkF
5304,19487,47.22,8,zSpPDvH9eDAiqVhpoWm3OcYBnMVGRrsnpwXAtNjXc3SUpKynr
5333,38599,89.94,7,FV9j34bKgQ9MJGDGLaXmHmLg4Ax3LRHZ7KOyS0Z6ghHMmL
5347,48969,92.21,7,zP7QMFcKTa2nW3AKG04OoJsp8iuDlogH
5425,20450,90.15,12,fDn63VKvO8QIibo4o5y7EvNDDGD
5438,18112,78.7,9,RR5CLHYYW4dWD8F89neCFu
5469,34503,10.95,6,TxWnl3LyzqxK7rnzpcwNxs7zNDi3yuKibVkfMZFSUvkv06AuF
5546,29506,73.69,4,NBS3MDROjQPC23EOCV8rBPkiuJXQhtj7bTK
5548,43352,66.74,10,EqTLqzYrYzMRRnl1FT8XI40mwswaBHxF9DJbdevevOd3uw3e
5554,3564,66.23,13,K2bBa6CWq5K27zmHXRuR8Bvl589aSfsNTNEO2qcXlfkc84sUoS
5566,46432,73.31,8,qdpfzf3e1XmbeRSHsPGxuIs5aiffz9HDEj23iF
5617,22569,90.86,6,4dIhTKlB6E6LFpVbTph53creliV
5624,21542,71.65,15,iicrse7Z5Stc52mH5RYw0FXbrKb8hzjZA9WdXY
5630,41464,98.13,4,oZVJ1Udh0EemyKT4LP9iLSRF8TZ7
5641,21770,72.6,9,pNWHDjo53Xpwp215MAd1FzxguVWsiL7u0HGAb
5648,29954,26.87,6,3eNH48YVPcSGTgMom6Fwq5
5655,1822,47.76,15,RoGwkPrrrNJCthtdxlZyB
5681,157,79.03,1,dxTw1DdZoRQc2ZjirzCd57mZmM1saQwltxrHz3qZUtjp
5708,7471,27.47,15,yzTNVNavyvUElxiNnJ5gbjXyLwk9POQVrUg5J1hVPj
5715,40010,21.33,9,OMlrbFFQ6U4dIRQ5PtudwnlkA9JSb5gYsa1bOYglwykAYo
5737,36686,24.04,6,2oGWjQx7AHfOk1mqPt4i0Rm5ttllxDP
5778,36414,92.65,10,fvnajwuc2ti9DTxqHIZoTMIDisVg4q23Ml4sfkE4BRT1QXm
5781,10529,75.01,11,diolP9CXUORYtdJFUUAHxKUM19YO6mrmodKn34DDJw6i0ee
5792,44852,62.86,6,r68TaJ02jesWKfURm1ywTPKU7XEQMzXmVyQeTNxG3faFx3g
5803,5097,25.94,15,5SXvTlNaIzAyAbacaBnOPLsgNor3ld61jZEX4PzR8os7Z0
5837,9253,41.96,7,Ps7dQQfblslLHIIakpflz27GPjGKB
5840,42689,76.63,1,38wGIQTq0O9lRDzmgmsX3
5895,44657,52.49,9,GGaMHg5tZcqXuDIHxJe1dypJE72pEO1ZrVHjx2naW84p
5896,42534,19.35,6,LCbRnoszHxkUsLDiVbLikZzCvAFJ8r2
5906,25506,88.92,13,dpBYQ54MFStoUClGuREKQ
5917,10029,76.05,4,IpytHpimNXdqTIo1WWigQc
5926,11745,19.2,12,UKWoWduwAYPjd1CqkLvqXkSbH
5929,6182,11.84,6,EsH9heujojNBmRHMexS0ip083Iv9TNCLLIsg
5978,23325,43.85,10,vYOE0kfgBMjVuNv3tSIs2OARvqO1lbWa37zLz
5979,46404,91.41,4,Ohtqi3zD62hIvbFhTJEn
5989,29564,21.26,10,mdEEMILf9EcTAy0UMN9r4uh66MLe2zwgHprK6M
5990,7161,31.15,3,lCcHinbGD0EvI9QMYy3Zp4I5eBDugWJR8swM8hSljEfpNgNhR
6008,44406,56.96,11,ahh0A0djuuysTuGLJNysIFnbwsTTsoHYKbBR2VySIbX
6009,11086,87.01,5,irJZfiFKSi6PrfKf1LaPJgOmPRNTnWq
6020,25300,77.55,3,QfcBPbOPxAZyZMH8qQSEI
