TransID,CustID,TransTotal,TransNumItems,TransDesc
4191329,21561,46.23,5,3TdwTaDRWTkV78Yn9fJmvG93KrMUoezSDnuB00WwS6fCN
4191342,44347,91.87,8,JGnXaLL13E9KZVKjkkQDdr6wFfH4mSDrSk9Ctl2wR
4191363,9644,40.26,12,dPwZDtq3XNeXb5hmlwdM8B
4191388,45513,33.97,9,osWzrjozvsmIqyBA9dBGojRKb9OsonjrweYsnNHg7jZPEVN
4191395,1526,87.66,5,YSwQIq2FOpjSjEfaUm2N6BHQP0tlK7biY5ngYD
4191397,19680,19.32,4,0Zg91J4LNRi8oT9TlaPNqLwi1cGpp5K4d7VFZSgg
4191400,45534,53.74,1,1pnZHaAqNcH10mPNk3UY3or5
4191417,32974,95.32,7,A0gk4Xanu3Q8yxnYiNbfC9Dh3KHeZsuWf88RTtm9NV8hmlY
4191443,44687,26.18,10,bgmmIBtYoaWau5wlLWQ0o
4191498,45065,48.02,15,rrpnAQKBAYN4PqWMcQ03qeYdQySFzRn9XxFNAdf
4191506,33568,70.13,9,EzBymb2lPVqecHaLknun5fDJU2vglNNUm974AdfkIUhqg
4191522,4731,62.8,9,kldzAJYpzWAAMXNPEPnEeG8wVBF
4191572,6395,62.46,1,P75bUqdIFlCTrUEgof4O0zv3xmLGNtiadyKWUd70xbDmG
4191600,42363,24.0,1,bq0Hlf1NN1R7ypml5yz7dHyS7riHsrX2g15DT3P
4191601,25874,20.03,11,CvTrhT1ZSC8EUDbGabKmvtm3
4191635,10284,95.91,2,cHLPyN6i1rfZBJ9uaNJfAH7Th3zbaxy
4191641,2860,67.32,11,ogepzh64rWd9vexj28PDhrvU1GEZaahtD
4191656,9066,47.45,4,Ip85kWyMevYZvTpVAUUbDxoM
4191683,28448,34.51,15,1ykWCYq8KcwS5NdrV91IQvm0dX9ugdMl47JfDm9
4191751,1287,76.03,7,MCT4oGb5O4jy7pys5yzfA6cnmLxLK5QVBYqeXA
4191755,16372,82.14,11,ozEKWW6Pk8IdET9BaeCsAuSBlq3nnDLII8k
4191779,3531,92.81,2,zQup1A4oTU6DyAw3kck8N1AN4yTpK
4191799,10826,48.39,1,z2NAYpURVNcCKAInRwLe5SpgqJb2HDwiRaZTYONdu3Rq8ThLM
4191852,39031,68.31,6,L7KtU7yxQDgMOEigH2nVW178IFvDM0ucX9tFCyLgkH9e0O
4191856,17852,22.92,3,E0sEXzADwyja1c5ZDW03Ken8SzgrEmA
4191865,30779,43.55,5,Zk2t2gkXRx8xG7kyHUlAFgjTYrLUmXG0Tx
4191883,15650,26.74,7,3RMhTdGuGAXilxpG9s03xdvVpfKOnmf8
4191915,27397,19.81,5,eSytjYnEY1Un4uKmWrLS4Ra8M
4191929,27675,69.02,8,REEkCP9yPt3BPRaNp7RoavvCHNXrbn8HWtSzBYDIxnGoG
4191938,26047,44.34,3,RJfr1HjIAf58wNaG4hzVJQkx3gaKbpAo
4192006,49850,36.34,3,fJMbVAdwJ0gVRYw6sfZgKBsU
4192028,29756,19.49,3,xLT6QOYuanPaDDvkHc7aQJibGAmk8hshb
4192042,15900,64.74,8,igOln224mD6OHvY3NNq7vM8mwgZvOGoTmJCZpYkUrQLons
4192063,38907,36.72,7,A4f9lETcLnTQkCyQV8pwUHhsu7avZ9jZN0ROKqjxUXlS1
4192095,32047,61.27,12,kmQj0G9fnqskjJvAsgBz55cCHvxm0ncJZ1OpGbeca1QZP
4192139,48855,92.51,4,mPeYkT0Q1WrErhWSXiStHilRTTyM9qib3AD9Qc6
4192188,29109,58.33,13,4wQJm8Q5CAjKaSljXcTFFv7nUcaezixuiioW
4192190,36000,38.94,13,JCrU7yDsCfHVs7YyZG6NhazBKk
4192197,33273,39.49,13,i56b6mqA3UemaowlBVpVFBNlJQHtoAPYmnn0xU1Y4DFQlpi2
4192208,26048,93.73,7,RXsREcFeKCQm1ov5G8BgTQu4EPGl7kHRjb4qI5LAO2
4192225,18327,76.45,12,oLPC0w3aVLngsE3reC6uGbNccgaE
4192257,27795,79.27,4,zhYzp5PrbaQsvsW2LMABTl531WIkdxQbnh
4192297,28878,42.98,13,HivjwBR5Ie6NdMieHVCQ2oMz5c
4192298,14041,70.85,10,natUCyvM5EcVsNSq41SvUHcr
4192314,44466,63.59,8,wByZBz06EyIrWM7EEboFzcGNfqGjHHl2vu
4192328,25611,94.84,1,hnFB8whYE8Mdb7Wn6SJs
4192329,7625,26.75,5,g29Sr7kYaTopl5lEZtoyHNAV7VSi3FMfntLfaGlSCiW0bga
4192349,10412,15.08,10,c6i1w6JU8Le3eqyfucYICwfspQwQHHWrQNjN4Y6
4192354,17226,39.86,12,wdHRjRSIXA1xjJSC2JOENy9FCheN31UhSp0
4192402,10413,77.84,12,FJldIi5SaNVGWWhtyjgnDpa43YbII2Z3ijcc7Xhc
4192434,8196,98.11,12,v7rwg0x4cLGaMOfnZhnTCwmmJn8RiIm7rIixU15BVMiAJb1C
4192450,27937,50.54,13,kLx7Dk4dKsQSQme4ZmNL
4192512,49495,24.92,9,N1B101MU3HAppFNyM6wqoODAgWFnU1db0YxQXjOw
4192513,37646,18.7,1,iG2Y3V1BPGvqlZQQfIreJS9jZYLddX
4192516,35500,41.3,3,qDktAUmfcYWbU3urAmOciUbkUqMharA
4192518,48597,70.91,7,RNnFQaGAziHGIxwwR1710jtE
4192555,8977,33.81,15,W54CPWCZ3dnzbO3b4Ub1H0e4NFD1bRX99t
4192614,43100,55.2,4,3PbVvwmyuaZfaWiwkQvPgOqtB6
4192625,3088,81.91,5,S63a3bhsPaBs6a6GJ4NUWlWKhubW4AUDjrLEbRHn
4192635,46393,92.8,10,5KyXdO4da6im9vH3ACT3Dz97r4xHvYt1HjKYcyvo5zdF8DzH
4192671,37167,36.13,15,qbMZgR3Q7mZJkX67onbDsEDz8C1OcZo1NlZhMrpg
4192712,11931,17.52,6,yCkbs1qwC7RNO06wTuHEToSLLZ3o5siN9BcWNK
4192728,49398,65.04,5,gjC3Y4z2lWubJv9isqwBhtH1E
4192730,43669,17.2,3,KinUFFREfrwYC4razYOcxl
4192748,9157,20.22,9,HIhvOAnacAGxFm6r55zbzmViZOfd6fn51CIBK
4192788,49486,20.36,12,YGGnEzoZeCBzHd916P9RIqcYyJJjHjLCTd
4192802,21335,21.15,6,OD5xIhiA5vF2abWjMaRtcxtyVRGE7
4192817,4649,66.34,3,O1huLsyredd0OeJz6xqCv8tW6rg288
4192836,13899,50.4,9,WW0JgotWLmgCprnisCavwG2xa
4192857,13645,17.5,14,XNgxjGKNObQJR6g8vZ5Ku9rp3q7SpvIp
4192866,18352,80.55,6,43x5k1sckzq5V9NADFSUDWVXXlVnOJRwr3bTWM7cl8ryCWuJy
4192920,29184,29.06,2,RnP0I21ciGqk7NMGLFEUsj8Tn8cGkf3fOIzXBNpEPZDeap1JaI
4192927,48435,83.02,10,kKPm8rbGf2pPGEjiTC2rtN9YeqO4
4192978,43272,58.43,10,P5qhIqVsmEdL5866f7NPdUw
4193049,12192,78.23,12,kOYl7uXKkwRD8tNY3kqtOOfdaQhHTibhb7q
4193099,2999,82.42,6,JXmITKNsDmOj4xcv8wpzstR
4193125,31009,90.6,9,64pPOWm3PVSKLWrP8gXR28Dm
4193161,7389,76.21,13,ShgZFcCw0syMdRZqK9EelRNMKi4drDFTUEm0uD9WU71WT
4193166,22847,86.44,6,myyJkrEN10nEtcuR1EzAVckgvg
4193181,2177,18.9,14,QgymkjgTs3TGcq2QC3o9OPw73f6rr7OnRDXrKkzq
4193192,13656,35.59,2,hJS2siIZ4lIY5urg0tUOZK4TNo4FuAklUhzuOkgyGRz
4193252,49300,44.12,3,7DSH0V2WQsp0IE7LAXUgLj
4193270,26957,16.44,5,vyLqtkULPADt665CiGszbqunbzQHRvqWZpN8C6E
4193294,9309,47.83,15,4dURphiAu3J6DjLNR0aRr2HFfFgn2REORVD9RjCbDWJCkqL
4193343,22977,71.76,4,SxZMTZsh9E6NRKSqWuvqCF6LYkrY5fhs
4193359,42970,74.82,5,GHtITnqeLwMOUFHmDkO21IG1s1udHF9Vsrk
4193367,32067,32.16,3,m12CvSK5vJHubffxI3NmdJolZJkBwr
4193382,37871,48.32,13,KOuif9GEuCpT6XQFhwUYwU5kp0BsAlAms5Fuj31HRQ
4193397,43665,89.38,15,PPWpytaw3t2bSOKKqQbSGqgYtuz91JwPpP8hvySFs7kMOEI
4193411,45781,10.83,13,AVdtB8JU3yok5EmmbezpfGTaiijfr6LxXsTwiEcDxTL7b
4193415,22992,43.04,14,fgSVVc7LtiLr4bOUe7hxybaIiXhGW6Gj5eQ9DBYCvM
4193435,3025,47.4,3,NBKvlNutftP92NrS9MGfP
4193511,14161,78.39,13,YoBBqBSqafh55nQkOcffIO3GkUAzhrsrx9g1gqeJMRn8FRVv
4193517,22333,28.9,13,FsaEq5wcnm8tr4AFpCQfZ8zoA4TZX5IvxreY
4193528,12555,96.12,6,eA9eP5UFTEuHU9YPHqv3sHXzl1Plpg34aJCAUz7ADC
4193568,37838,41.56,2,8jtsjnYkgRA8ltm0jiMi
4193570,27504,42.59,1,cRleKgUmwITyw3le882FesTadz1ErPsuWZ
4193620,15402,57.7,8,OQml663jOCeb2siRpAd0ibK8Ji
4193621,48969,25.4,10,1oXqeDNkURkFiYMsSnuDmtiiOETuIOVeBKl5qBVJPRsJU947
4193661,36635,41.47,3,FhJZyIxAK9LGsa3xRYquekkYCXx6bK
4193669,8774,42.24,13,7WrnkeIQwUlXrVag2nLKZ0KVPCxwpEQrUoiXxjZVYtdW
4193683,22654,21.32,4,nYXKvInqZefWYuIHE4KH8stKZ8mCynIE5C27M
4193719,1637,20.79,1,YAiQOOWtP5wQJq4WawbHMOODMSTn4TP26
4193735,36313,41.97,14,DNZZb8KFM4NOQzc0AExIlZNvH0UenS
4193760,26024,41.22,9,95oKNwDQjUaKuEEaupudn1Jse
4193786,31377,74.03,5,IRU9HLqsJ9EwfojIQf8V33y4pqO8dIKEqxa3eyCwU7lflw
4193789,5866,49.45,4,5MIJtdNBJHACMGrCkkGMaB
4193820,3240,78.5,14,c7sLAq3P0oxO58VA9Xe5hzZ2geLrn3yhbN04OLZ8HW0k1U
4193860,1701,32.78,8,R5L66RNhxTTtXlSg5Ut4
4193886,44804,16.83,12,2nSZqXaY7j1bDjX9yIZqhm6lYal5VnD5yM4
4193898,13072,48.97,11,RxZ6iMpo6IohJ95meVq1U9t4C3hgAPac
4193960,4835,89.72,12,q3vLVLvSjXtHI7EIkmFFN3V4Uc6
4194012,10580,48.87,5,5ESlRaTt7py0lK4gURIbP4lH96ohRx9KLFuJAj08
4194013,45526,93.79,12,Oo0aqimB7tnLiQIBLAP0DoFv8RziW
4194035,23690,99.69,2,DGvNBIbDpprzxocpEo5pjQ
4194039,18134,66.66,2,0ghmuQAFzQQYOccSJc1WZdlXOG3yHVofVJt9v3iCYS
4194040,28850,41.56,11,jyXmdwE0p6rE1njuBQBHFoABieWqN4
4194048,34237,46.77,3,KKd2SHzZvQgujOKrS7ftvi
4194054,1285,76.94,3,J20UZgc4iHk2VhmyfbwAuqSbDq
4194058,46562,34.06,15,orODsfisvn8OcHVUngtbxV49umJKEo9JDdor5gAIb
4194059,12613,99.85,4,rDsgdw9cizOfsM8IajE7tknRjTqrHgJCytQlBJYE5gug9x0d
4194067,48995,95.36,7,IUr1RvlnBvRP3W3pmVajewu9GxeRwgc4dr
4194086,31951,98.39,11,XbzsWguUqSQeOpYf0IFhrRtcUBWcJIoUF8uW
4194096,4317,13.72,8,edSlOHL43gVj1p9iUumDhvh
4194122,25803,97.28,1,x2R7CnBYSdInDx4s5Qig5KCn9Jvlkro
4194126,22502,27.53,15,y2obSvrkn7kJIFI9KvRd0BiW58s4R4gEm6OGhCdNcf2ZwVcd7
4194163,29395,41.16,6,pLlmzHqiKvmOlWM2dIAz7WpE2hAdDWSCFMt4ux3RmpKPGw
4194182,27249,14.41,5,YuTtxSt5yINNx833iF9zIKtg
4194185,13444,26.68,6,vyEnSq8woLZzh05vPdVwN94
4194188,14429,50.92,15,8xmR4RgKC7Y1CqFAIxGMbx3Pj2Cc
4194213,14425,23.44,4,NHBQ8KurlbzVleoudgPCzP9pdsKZZWIzzTbj8WWb77g
4194250,31407,18.49,2,jjE1EeWjfyOWHEFN4K4fLChlxzJpzSlyCZwLrZyJ7AN2
4194270,22087,79.15,11,fw0G5cePQtYmB0GmIeu5tZFwB82ZAaIZAIAm
4194273,18482,33.79,4,9ocvnHmMhU3Fx7pFQbjOvPn3bntacSs
4194278,4673,59.74,14,VA8fZeysjTlSJkrcqtjv8VX0dEyEtaAcQFt1sPL4tNL
4194280,36487,61.19,3,kUQjcfmbNmHBUQEfU20FtroqgrgvGB7dz53qrKaZkN1
4194292,16563,72.45,8,vGUO3eOu8hsuDy08CJscAlGc8lpTOcL
4194308,29871,73.72,10,byhPjdvMdqoEHJXAHLC2L1cIA4WTcBLDslJDu
4194330,10105,68.59,14,34AGMjMSb7FiqIGgs7tsgMIpIA6pVXkjqV9NzcWQ2jqIvhniIr
4194397,7937,37.44,4,DdDi4dKNlWxElTucGVGZpBmKWAfPCr0nFfUJ4pfgi
4194470,10729,95.68,7,Q8COYEd9ZQK763oc3OjJdM9dPP7Jyg6i
4194551,17518,42.39,3,xaQDzpvPktn8ObvCSxB0K2
4194555,11770,64.66,8,H4oWyhXijDiGGQdSXLPnsnqfLLzzz3E2hB8QO2
4194571,48594,52.53,3,R8GW5j8VdUqcQu5p1tjxaauKry8NmCmzyUF8Lw6
4194577,37811,64.68,14,E6G8yfksJDJJZWBc0tjKVYf2856prO0i2Vnkq4TDS8E5aoHOUu
4194584,3608,67.63,6,BLBDxrlPbqpfDZ476hcpxwQvMzBwZg8sM4sD3jGGgjLIJzQz
4194644,24775,93.46,12,4f6qkFkaabgw9ne7UHct2cJsA9I
4194689,6065,27.78,7,BuVISBbZr3XZ4nuSjvaQnWV
4194701,21406,88.32,9,lrIKOYRMKyIeQO4btCxnmwKHZTNWIaA
4194727,21889,13.74,8,fy1zJYq5mS9H5S4WnS6sXJ6bw4xDpwXSrxpspp9pdYcBkeO5JZ
4194798,21262,88.02,6,EV5txmG74UOuzd1aJsaTcUZgIj
4194830,32106,82.5,14,xP6mSylhGTJ7GYPjiRMHGMu
4194897,6734,54.08,8,Kd0kNzToVOZIuOsudzRK1HTdLtWsjo8Nh2RGCIRfzfrkzgitQ
4194900,45595,15.59,15,VlIwA2G6p5cyiwcJCs6hR0WSyqhr
4194903,3114,41.26,9,dSfqTbXNsnNvv0BTr6pJCWtyRMTx
4194908,8896,67.92,4,50LyInTyD1KFsZw1Pi03RIFXf
4194919,42794,60.03,12,FCZaMQhPtDh8ZInT7oRNdJDJY7Oo9qAFBm6uVNyWMwVUKGi
4194973,27598,24.04,15,kecWWb0SmQKKA2F2pxIXOKBOaEN1899tl5GnDaICE6qrzRi
4194983,3131,21.66,11,bR0EkIeCKuqcQVJxYMMWeTb5gIP7fmdIgAbFG1ihBle5F9AkCg
4195010,8255,67.38,9,675aaP6ZDNoWjteZkjnifITef0oTZwULuHrJd6YnGVdGNlP
4195013,10205,91.9,5,nmecWDtUDruDjgZW8oKG6VN
4195016,12563,17.44,2,NWmk7bfR49N5DzyQW1R68eNL30iYhtvVGIvZ
4195045,91,91.64,6,58ygkjN47T4WTJ8etjcMqiWmllzqZlBsj8QZa6mPJTGC305
4195065,47853,82.94,7,a7pFmigVTWB0zC3sQUlcP8DHWzutZMXiR74U2F0NPG
4195082,10280,86.03,3,pPt955y36aLBM4LXfyVIqt9gflWqq3EplJEUhSlMJo1Cal3
4195102,41123,32.48,12,W16wNBlFa6Rvj280a1SkrF8k
4195112,11207,13.67,12,MYOto8LAyMJMD3J5JqfHvVDrLXOh6
4195125,48728,72.2,15,v9h1zWdBa3fpLrmaspUfncBXFyMjpEi6PaM
4195136,26323,77.99,14,DY7SXxZ5ii6CdoHJTcCnnO8eYr9hZmhoA3Xd7QNYQW56OAoyd
4195156,25192,26.45,15,UPTy2b4tTI3SiydHt6NQCHO9
4195188,37112,95.47,10,iq4WxP9asOOYLvejyzhrb3MNnD5VjJToXpM4EIBY
4195215,27241,59.37,5,hrFkegDrZBgRayWVgLwxmVvvUxKhbvFIdzpGfO
4195217,24961,79.88,13,tGAiV8zDM8MzBs8nFlWOiXM04Ik1XQtikZtlfNFKIjs5
4195230,1943,26.28,7,JPtxBcdTZxUfh7O3m4Zk442kV6utDTGnTUpjpGQVVrcXN
4195270,1712,42.39,2,g9J8mbMQl0JrAwW23Xv2CyAcuixl2
4195288,36006,84.54,1,xSiP70Gf2RvdseJb1KevqTCkFB8Bnx1
4195294,41699,44.78,3,utGSfqPZDltSLe3tnEzfc0D
4195307,9646,36.81,15,0m4fJ4gXWccr4QfXNxGX5p7bJPDTGJd54onWFwIedFfu
4195308,4689,10.32,6,L2QSNcFNnCYgqtkAtYR7IG9Az3AAlO
4195310,40252,95.06,8,ZbixczXYgawJibVkwZUe9hq3pzn2oeP4IGTcpyQk6O
4195339,47193,83.42,10,spjx1P0VRj6qyve6lmmtnI5TxuDzho4Ad8YSYqzHp9
4195341,5190,63.3,10,ogTv6E3UrP6RV68HkHoJRPZTI0qONAKIrxBeFziaszYI
4195359,24393,76.54,5,BKcQOAMGmCTgEbxFF4pwjvusr
4195414,16674,85.01,10,OxoTpAt7BwMR1Jz1aHs3H6A1OWw5Idi
4195447,28498,48.21,7,WO5NJduQlx1vKx0wUJIDmJZFf4LLkIR6eFWW5TpWP357
4195500,43854,37.72,12,1B1eOYCugiDP3BZJWGIisZ1v2OoGbp7o8FG2
4195523,41896,45.55,11,hQTtAjLX6561aMtDWLSAliHlz9kIel3P2eN1z1gnj
4195526,969,52.76,11,ciO6fYLdliPcYoAUQ9p9G1fiB8PoiLTOczY5ZXKopgzSc
4195535,21668,22.86,5,jfvRXuulPjUB5s0hrP0FlEaLTM8iGU
4195577,3172,59.84,3,6Q2srm3KP0DoxuSDNAqGNXw
4195600,16480,60.54,14,gZ32gUqYQR2NV8e6V9y7POlhqBzU8dm7QXuuk
4195623,12736,13.34,7,GWZH4TcqaNZUpTyuuRXPL2x
4195681,47691,61.18,11,NBB5RhsflMTS6xs6ZCjU1JMFdWQglploJnEU9NYaetrqIK
4195684,44087,64.85,13,KXXbXIQPdsrBMhr6mHuMF1zUnJ
4195691,36233,37.74,3,Fp4NEu8l2YlbPRfaSKXFYRe7m8z8sq8iNuqvmitvEW5U
4195692,33052,79.49,10,Ah8DVWIbvn1ASIPX9yV8Y
4195701,5983,88.14,1,U8PogwntFalJAUWUGV6Thz4ZAU
4195729,48395,62.56,1,TN8c399p27DnErTjTvlc
4195734,45352,89.24,5,5rxd8cIMIyJo3ZjthdpA5Sxaz0wo
4195749,17082,34.68,11,9VQCsU2tBHRIO4uhGiq8GyoVsRvXx5L59
4195757,33087,17.43,7,IlKvvYOH2IjVdr7k75KRJ
4195760,19187,85.31,8,iKOexGnGNIlYHhgrqrA5I4qFcYl
4195768,22314,76.41,11,o19mI72EyXcS6LS2pmVn2HKFkM
4195789,18814,72.93,8,0bpMUQ8GNQ8KfC67HHwOP2UYm
4195799,19458,92.3,7,C3NlDjCys8uZNrUYI2h0sTHAenRbKACnKEZ03fA6QVKVq1QT
4195836,16618,14.31,7,AHfhFnXB2CuXWhOYiWxZ3bSgYFb3G
4195842,23424,32.33,3,Dn2hBP6550lI4jDsLmXDZUkoAnHdrqjM8Ik887gUE
4195843,27416,76.22,7,qHgvwZ1wDmqCCrh2ZdsKxU1KJTLoNNWOZ5L
4195859,5165,95.45,12,cYjHefMizGFFq3wMYobSDcv
4195904,48340,35.31,5,CiMsLgOxpNN6Em8MIvU0mY71rrjdR0QjoZTXUVi8wlK
4195906,41501,96.7,2,rukmAwVV6BSUTzcOUlqqNP2K9PVuC
4195967,14686,53.47,11,0LJG2rkRbw0hhk4LsNAPYMz9VX
4196061,44570,34.49,7,3Rx828ZbLKrQZ9gHPgE4tNMpWxKpmW8mXmBRyo3LE
4196093,16600,89.65,15,w2u7BbCX8cRQwVQPrn01ERTutngE30G8t05KdoTr1wmn
4196115,20243,58.65,1,xMWOY09OI62ksAlX1FuqePiX0WGRTFOgTJjFwJ1QLSU9DU
4196167,25179,36.32,15,VvtPN4gWwWT241NG83l3NmzIWQUxqCyKzyJ
4196181,20778,20.99,4,SNP8x0bcNNzqV8Z5vEV8t4Gsua8VkefRW
4196191,2309,26.86,7,zSZumhUpLFAU5cIm6L9zRUKxmo6ErjEm
4196203,49915,59.89,10,QRL9Hf8xuhn19andGrsZ9viDFIT4If9Js
4196222,41071,46.24,2,I83WsWDaz5xXdR1oXWlFkM8LwahXxmtl2
4196232,46259,93.01,11,IOFJ2Lbk93HXHD70qVj3O7IE1nlR4dPgQS4IBK
4196241,25578,83.14,11,t6C16yaoYSk0gf9edqY5rx5mFGqpmt5tHnArbxBA9
4196246,31191,76.35,15,qyGeSKe1fK9CtrRUcbJaPKpiw9KdBKDttt2IBQAydWEbHz61A
4196248,20066,43.02,10,ElLEpAt7qYJ6wCnC56BxfndDgeD2Gk4EN
4196256,43782,66.45,9,hDQVAq8SptSrRTIbrYYiIMNujLJAYbGr5cq9sR
4196346,22928,57.02,14,WUIR9yRFuSAk8qG27MD4jg5fDc2FvMUSuy67csHYiHibfb
4196364,49508,20.44,10,A6Vj4EOE4is1cKbylGy9Cd6O83zrykBYqotkleQOxz
4196373,44949,93.63,14,D6JO75Qbw0RdTSQqejxyIz2L
4196377,26287,82.01,13,RdRNlyKwtphRxlnk6qbx3ch8bYA3g9KdtjbKuGyN
4196493,28458,80.1,5,AnjOTNL0mELBBV7uYDeJhS9BZ6WBct0zaGpDo
4196501,39535,90.45,14,EfUwUSsvqMsaj8EBsXo4s
4196505,24530,23.09,4,YHxpKtZ2tvmmzHhUDuYsxbjc4aHTgTRnEJiUO
4196551,6185,96.9,15,q8LUs3ohoLrh8l7gQ9gT4NkKLcJB4evdRSG3De4hfK
4196552,19895,70.57,5,6rplawbsS0FkeXmLBNs7ho6e9uZEaxW9HSH57e0KqyqsHMIZ9l
4196596,13243,39.81,10,JtFsUwfoAkix9IoGEE8Iak5ur
4196620,19534,46.85,11,TF8OiibUJix91InTC0zWuX
4196650,41115,59.72,15,j7TAwhzWMjZ8QLjoXb748v
4196654,2613,38.34,1,OVf7D8BerywvVGF4Kq52
4196693,28709,79.4,8,mYD3ZEgJDv2YiRgGJSYfpwANyoFMcwaUlKlkaRX1kb6DFKoIHt
4196696,43644,15.27,10,24PXerzQwfnXNeXXWBhrPkGLpdyLOiNdFKbJYJpv
4196721,15610,82.15,6,vjPkxsRpYXDI7hodBMpWLS9RYopULJeUH7E17agUC6Ul
4196728,32009,40.48,11,0y01er9FuRUx6OMTRWikyshx8zUqFdMkwdqIAFhY4
4196757,10091,13.01,7,FqwG1Mw2Tp6zAKaHFADxbMjw
4196761,5115,88.31,3,h44F0bktxD1ECbACb8d6NV3tuFC1DFd7v2Q6yIOvtAkDgVn8
4196763,41966,26.74,4,4oI3kvSYPD8vAKpbaMTqg5OjJlXwAsfHNTuvyqzr04r
4196815,35463,48.24,1,bskvXbbVzC8qgbrmMrleNr8
4196824,5994,14.96,15,JZMfal3pnkYvN6P2DxA5DaQRP5IdoE61N
4196828,22444,18.9,11,3iwzF29SdPvWxmVzfDMrG2mR2MB6i
4196839,4217,74.89,13,Jp4XnWduqn8JuRr3Bp7P
4196850,14591,89.2,13,KOXBkkQlEofd9SK7aLqX3V9aIkDiAjYyrLkZXE8pGTyBt9
4196863,15852,44.81,11,AUutcsqviF1fr3M4OyXd07pomNkg5Lgp8CxL5
4196876,39710,27.06,9,Ph2r3QYcmO4C4kvHPsDqmwnqp
4196878,17709,88.1,3,90eXNmCHRxbBXr8trj6ELxha
4196916,33602,82.99,4,F5MIcC0LyUwQunPyOJDw
4196929,19333,56.79,14,9WLOSduZdqQ4tM3wcQyALxbORO
4196934,14598,58.56,11,KjqewDJNT19xQiKjkNbPT4npyTjphMqm6muOaG
4196935,665,30.29,11,AEAyng9a2pVrdaAZTFAvabXbiVZohFRmQ5fOJA48
4196957,35035,61.83,8,odtNoUgH41AVxjXaWJ662zk
4196962,779,84.2,6,nulB0w0JpAuobFD771NRS4okQ
4196998,10624,10.45,11,mvEnMbUz71rzOEpCcqKzUxERVZ9GAyp6aRW6TabRJHDP
4197022,45401,24.47,10,RiYfj9RjfQqroWMFj5z6ho6WmUFhkwh58clS8JPeimNKC
4197030,19147,93.92,3,JZhp1Dr9f9x2jYkzFRf42fQaPyRYGnmoCns6qDsp
