TransID,CustID,TransTotal,TransNumItems,TransDesc
2500581,6787,38.11,5,l7Jx4J1DNJkpqtrgSJdVMiVkfbdnJH0z7Toz
2500587,5327,69.67,12,IEwvMzdVWcEab5WG8AbmrFS9XWnEWsPr4Yc1m89ouqI97Ch
2500639,48831,57.96,6,Jwyc2OJyh9NWCJDVIbjHhsUWVKl5Vc0fmtVSYQhOU6msqD
2500655,12047,80.92,3,1J4MjBAMwu0JkVdsLgZQppT5I5gQ9sIKzcAVyEceQO
2500710,46661,43.04,14,NHa6oSBKgaGUXfGlD91omtz4nue09tEcrl1slNxsmF
2500749,37327,18.02,6,zw7AiDa6SJyeaJFBsoIUWDqRI1UUVKyMvOr
2500777,9458,17.65,12,IZUPnbl153wMpRvkKmdWqyBhYoBmIAmH1taQ
2500794,5188,39.63,1,1WO3BurfrC9fjSEGsijfhknxamRrYc
2500801,25915,73.22,9,TGiHWHflARvooxXBP7LY0ZyKOvE
2500864,12697,95.2,7,y0SV1E89fIoF2MaKVf2CgQftyTfeW6ZxbjibwNKgVnFu7LLe
2500876,10,76.59,9,IgEuJ7ReZDxdMUjjDhvO6fU
2500922,35770,70.23,3,LcTlMQPy2KURVWSBh87RTuzkphmwVkWaf
2500934,7165,38.55,14,HIKUnRQ0tiv1Iz9nmkBLBo0defnoIe92ZDeCWOf9fTExCvM
2500937,10505,37.68,11,auWASeNzqPXbzcAXEIfAytWKM1e8DrtlXRano8fDxIYQ
2500947,48066,29.46,14,3itoGWmI4FoklQqQG3O2UvqXMsmwFR1M9Hp
2501019,38983,16.39,6,Un7e8vhUcpcyUS9qG8YQdBxUiMXP
2501027,34658,89.52,6,9P3EOGikKljdjQlcERkSDrzWAjuPNd8cRgg2dvmQ2VHE2SFWQ
2501039,46636,22.36,15,bcdXgdr2swkKqHrOgBDgPsxAkijevk4pbw2PNh770
2501041,14355,76.06,14,XKn7HjVSUHDdDfDqK3Kr4SdFv7ud
2501055,19983,71.89,3,tqwK7sIPm7seUAmhCIRWVrqYzlEqvOdL
2501081,38681,31.3,15,qkM28Iwe9zkfSKQ6JjeqmeQ81IyrJ8GCA
2501088,43144,80.85,14,GaVZS0mDf5ht5kzZuzFDrwScGmK8mVzIktP
2501109,29167,86.57,6,tWYjqdseWh20IQug54yxDjZfn06I33bni1OfooS
2501114,16675,71.27,15,CZJxzmGxS6sz6U0ZeCNQE87eIvKzvEcpWGPTNlSuG
2501141,35415,94.07,3,4Zmm85Dib6W0HFNQbEyFPIYR7jarEmkDdC
2501158,45786,42.38,15,t6aTKxiqzSnlKylxxJ7wPXlOVRTolLDpZ3GrM
2501174,24145,37.02,3,UcnKUAJjGjv48yZAIr10fo2mwtKAlge
2501201,28682,56.84,10,WEOWOKEiZFEJqWeWyjCQ
2501210,31128,31.77,11,YYcm3kOSh18xMwL7IVpQcCATomVprZlNk
2501228,20196,32.69,14,TdCEMIu56ctLPYNvTKaldH1I49
2501234,4814,67.58,11,729SEsREKs3Ki0XnMaXJ39W1cedP
2501243,12939,19.56,5,QEmOsKhpDbmrZmvzEIyXYh0z4so7NyuT3OH
2501254,12110,58.5,3,DSPy3e5Q6CiBFCIHK1liRnRTQFzIXinhkjrHBPUaV2naL5
2501261,38072,85.5,14,u1diYOqCdiGq94pbxE9IHwHYQTA2QbEhnJVXmlrO4g8
2501372,17751,64.0,11,lTxME4PnoRorhHW3YsMNYnoucT4gNI7LUY4Qe09Mj
2501377,19453,33.89,1,6RnX32f27NjYn39ifDFoupG
2501400,25867,28.04,12,n4z3tsUYLeR53TMDwoICAvlBAwb1It5xzpHsyKNgI0Zvi
2501409,22721,70.83,7,GSEI7wpYEkqxzUps5NTDgwMdJ17cN0UJQ2P
2501429,41984,22.05,14,8gMKtfjAuDvJvUYlgQueBGHyktdWTRFWluznJS
2501452,11639,92.54,7,9JELLVP4ferc4V1AYsvL4RQwLx4
2501463,23477,61.53,10,BQPnUChjLDaE6n1Ta9K9jxw7Hh6Up
2501468,46316,68.99,14,ZIjFp9M6vESg6Zi7AE0cZyGbbpWqnP5HvqBmB7juT0L
2501487,16124,40.51,12,RHJA9ZB5qi3qMnvPHRpcyQmAw5
2501524,7129,64.06,3,avAuWrYDWJUQXtLIqI5kIfjCXWbT0ZrWi9cxl1CPke42s
2501539,3770,81.78,6,ArdValgpnfK5cv16QbaEtW9Q7jMYpVkGnx4yC2G2OXzz4rz9
2501592,43979,76.57,4,hBRIkQy3vUm20RkxntW9CelpEVT3aAvcLh0ajpeMz
2501610,25584,51.54,10,6aeViCbkG35CNvb6yW9gxVR60GHb
2501619,12518,38.63,14,IJkVLOUxUGti8Ns4TGE9cALSk8
2501647,787,36.9,3,f4VoH1Ufh4qd9XPYK5hPzW16Cd
2501725,45212,52.52,11,2n8qcmzU8CsCLcWiMK1c
2501730,35593,68.32,14,EEcBVJa95Pvqoltyc5KbvYATlRriMKvteD
2501790,47520,68.38,2,lQ9qNaZqYfkz7ivlSWOYX8BCMGbYNKRJ
2501808,41817,99.51,8,LR2DqThNUPE054rhhAfWieJ0C7tEmzxL5fQnSTK5kMG4bEjh
2501827,19971,71.5,12,mV1xloL9aTSQXxQOm6LFd2oQkB0sGBlgxFdAaK05n6LNktv
2501835,18259,88.93,10,OGpCm3qIf8Z0T0AmsN7DwKw
2501842,21094,22.41,14,905jTPTs1LhxZja4lnZ4zBc5naF4MEFcIw
2501844,21302,54.41,10,COhnvQczVHwq2xQPhb2iQG2cGu
2501863,8150,26.05,4,eTUfaD8y7SB8dHAVFQW2qtajuO0cBCGUKnEqsuN
2501894,32991,89.55,12,NhOk5BoiaKXhkpLd4qJPAaCehaP8U3S1R3gdPlecs0R
2501925,7661,66.23,11,0aBSZlQJGusmY29D9uXssqmxdzojhPSlKDbrBV8LkJqN
2501926,32342,68.12,6,cRtv0w7FnwBhTSGTkcWf6qvxE36M
2501928,27072,30.36,3,lecAdpV6FUq3wHxwM2HJEyFzuxZIz6WlEU94P3aHpqFNPdRdgt
2501979,19748,42.9,5,XCCH1U1OuFW512OMIGtmyyhjpYO2RP7VWI4jj9ajX5QKqkU2Oq
2502075,13337,41.3,8,Nb74Eo7UtIGjrmwfqn4lNpr368
2502090,30145,56.62,10,FWJiZDJ4Xry0DfJi6kUCD28Wfb
2502117,26575,94.65,6,Z0nJFii5YiAzUwefUIGNHO4bNPlF0kMQVDN0WDnZ2GQAZ8q
2502123,13476,18.85,2,DWQymXR8G7TQp6ZUKciXYiRWZAEv47u5elQVsvV3
2502124,330,99.93,3,elGydAtCZlNujLC63hb6NaV1rqCRZrxmks
2502144,30493,80.41,3,pJRg3mQTQnTHkWMuUjd7EbHWez7cCOLlHQMjhy
2502182,10990,20.14,13,y634udCu9TH43dWRbuMontFGpg9Vtdtp7cGpRWlu7z8H5kxGf
2502209,20227,97.85,6,A1pAieRgrdFEnFLhKaoUQOYjqmX8pOBSfsvbKCGy
2502259,23580,88.65,3,fhC4vswryAXCiazeAsis2aKLDEMibH50hs7Izi
2502287,20472,26.82,15,i8UkbBmQKq4W1qurh3BywHNSvtGidgwrRRAvm5N61
2502381,25512,84.25,9,fTxqVArrz8XRD6ut1VwVcAp8tK8FlfmNEYoi
2502400,28238,27.5,8,oT82eyXgFM3opdOilruOoFW6EQTrI5
2502414,28039,71.88,9,XB7fAcnvAnsHjubyEbmD
2502441,7238,39.27,9,5QQ6JuVFPbOtXmVMK6VVLFyU6wQIJIAQPgXwSxByIc4ETeM
2502448,13367,52.51,8,M3dsYXjsgw2NqYNV2UBAA2pdPmr9QUXtmnUQR0W04W
2502518,27090,23.77,9,Ry3ecw5i8yAeUywxD0LUGUQ1Q
2502519,26851,64.0,11,lVzzQVsQ640qNkLWz9sVqsTcH2Ki3RUM3WI3GPf1LwHk8JL
2502520,32650,66.0,6,GZp0is0gAInOegq5dqzn8E
2502535,15099,41.61,14,4TivyxehlfBRccTDiuYsK
2502555,49355,48.41,11,4IRF9MJZ321FgXuMo3EwU2Y3PUztnHhODE2CU0pbnrf
2502556,46722,20.18,6,Bch6EqRmonG9jFwVNyXl2y6uIGtJXWE5s9eS9LLgFwXR7aU
2502592,5191,24.95,6,y0uuplYZUICYtiXiVqO8Q8fqRZqbHTOkLT6OmJ
2502605,42229,89.24,2,MyEg6oikP2XjuLXIQezk4p6yCdFsI8wQq61
2502612,37295,14.06,7,6XiiwSxymdPRjhqSr8hNTZbNj
2502632,14811,93.72,9,MW0tpshqbnJZssaXi1boXrddeD3zE96nDohNHQLlLv
2502686,18390,29.69,6,JA6OANmYBDEQHAoOOiHAEFzZIHs
2502696,33027,52.23,13,jveQyImNCrEuKKtJnOwo6k
2502753,38412,72.27,11,hA3UcwPWtoRW2ynKHsCnWGI5
2502763,43581,94.27,6,V2GCcveDwmbiUzSHa8sIItNW19bFqVwdgQsOR
2502768,22762,25.46,2,iQpRe4IK8vesZJkXvOi0R93zJ04R4X6ri4X
2502811,10354,45.71,8,iDWqRtucARmJpygMdCiP94GgiBxJ8voV3tKETLw6dS
2502891,13794,23.79,9,2oIImWuJyFIZtfopI7Vj93onpUo
2502920,10021,64.34,6,ohDmxmPRhEYCAVN22remfQ7MJ3B0a785Zm38KFFBiQDl3RMqy9
2502923,48835,45.17,9,awbLkloM5YVdUsc8V4IEkMEffQ2
2502948,32872,80.72,4,cj6806TQlh4RlDyekHcrxd2e07q9ik
2502975,18464,19.29,7,3Se2hco1cV23BbSPANfAZm2eBD
2502983,45550,60.54,9,MQMv09eLtSebWfXRe6cTnoZU
2503003,24309,34.56,11,sakitvJgFYLEeKFfAtxIZMUbRcAwEz8qZfemplvgmsRuL1Z80
2503021,39650,29.82,13,5UwzYANfeU9Xz332KkBeOB
2503161,38068,66.6,5,TSD3xv5gxs8LQKMQAopN0qxEaIqY1T
2503196,12361,84.27,6,Iz67QqUN9SoryOCkHJsrSHf84
2503214,5581,33.73,10,8AlDKf5JitJlF1urdAZpEzCmRo9ho6L1
2503226,43822,91.1,5,UC0o9CXBFfPrB76KBxZSZnF8c94Se2Sp4Pd6KM0g
2503251,17274,50.79,3,s8AuZlEm9lYBVEdqUvJBzlTOCuV6kSehOgW2AyAeJxO
2503254,49872,90.92,9,tc9FA4S2kv7AdJOlsalThx9
2503265,48247,11.66,9,lwxsvsPnb8UiFBXlIbGlPho2g2bPxT8tTB2oyx
2503304,33620,75.59,6,9xE0YCsy5b96CLV1HESXErkwrWYXCtSjOaQOrPtLcABcelNV
2503316,22069,68.76,7,Xg3ZwCTCOSwccL7vsaL0rsV5VLD7DySGZz5
2503321,15853,96.27,11,oxB9xgMvoIyiUfP6aOV30HjWgThRDQVM3dLRBJw4dv
2503324,29909,13.71,7,olUcI9E3IsnARXH0PKaRgZjGqedGouV8BrkD35g
2503325,15397,62.09,12,inGk4cDf2nbT2G3u0ygmDRSCFmpaDN3DgHX9Au3qJdHlQjhsjD
2503340,5798,54.11,1,1nE6gX3nDe69368gJjzHmAZ5r4bRA7CKODy5aDXcSHXmJ3U
2503470,30822,43.34,3,AyITTmPFSqnKHigVICscmPDAC1ruE7
2503482,4398,74.04,5,HQMJZZkTguzko8nLNVpM
2503487,34171,49.23,1,wiEcZYFnQf9eP3fSxbdJMRnad
2503494,30810,23.55,8,9UbP2ee8ewerPGd43TGRMc2Sh
2503495,8286,25.29,5,KommuruDUYLe7AIYO6zqSTdEVGPWSK53fme4
2503578,25101,59.48,8,Z3YW4krAXC6ZJHn8HNqVC2u
2503597,31152,38.97,15,mlWcwcu4pwXJChBnD08KF2Ie3fTmHCz6U87UewZYxIrbECwN
2503602,2890,39.53,12,4W1wJqsenHhx8OXC23RwQc
2503653,14910,17.84,15,zjRdAqrD4pC5AgXHQ57JO
2503747,16420,13.1,5,jpgDEnonXwazo9zUxM1UIh
2503802,26755,36.89,3,mxd59JSrZqeFVbH2P6I2maPk7WcI2
2503803,42300,29.68,15,NX3oyr82FalLpSEEZzBY53s93nG
2503846,23237,26.35,10,vtPIyKcEYihNkOHXYnaxoF7wVYBLrDlNkcwDk9gSp0UMOV8wMm
2503865,43101,78.49,13,9ejh5Hkws8u1KtFdJ1xm8alM7G7SKJd
2503886,3191,17.26,7,YliILZvxI7xNo0f19corCvRJgT7VgTz5xGEQ
2503911,23221,75.89,7,4QZg0WQJqw0MGzVr0mo1EiA0SNH3nRyzB8UOFbRmCFre0XZa
2503919,41950,44.04,14,EWmidUBM4Dn54rq810VYsFrb
2504055,16960,95.0,9,rSK2gKw4BBqE3Un5NMn4xM
2504079,26975,10.82,2,w5NzkSo2vqn7Y1jPzZTJ4OGb
2504096,19748,77.03,15,gfOYDGHJjXD8s1RaddfPvOycLD1QLX1spwplf3uODcbD
2504097,33033,98.14,12,zwDss93zJ1KiwEYcbW2KZDl1hDOZI
2504107,27593,76.63,1,ws60r0UhIVO8cgEvBHVPci3JsnHEeq0G4Cu9nuq
2504121,18695,76.83,11,YvNqduMXZecKYflxhtU4MCGYStRmPe9VWB1ZgZ
2504126,36290,62.42,11,a1g7Y3v3AsBTPV6OIESa74qwdr1
2504132,39376,35.04,15,iVj3z3D3ZeLI3J6p0oM2DeL9
2504148,28441,78.72,1,UhRtxGQJXieM5q4b9HoJMPDB8
2504149,35846,45.34,9,u4CcUcRDXDcEoI1iryI0Yp9oymBPLLsfM9DJ6HzLQAF
2504160,42158,16.92,3,8Qu1v046zJLbJPJEe6yFn5cKtz7ksYlEXNP0r
2504175,18172,22.32,5,myFjsc6mw9CSVOmqIbqvd7ki5P
2504212,17324,94.01,7,1zZo8qBTHPfCKjuRp3LD7XZBGxrnb09cr4ZxvECswWLu2sabh
2504234,15348,47.52,3,hpUzDTaSbfUEZ3B79lNzyQ8jJ5XoQ9
2504267,29885,93.63,12,ryJG0egKPExjNr6fqjR0AxLk9h0JIfKj
2504287,47845,32.69,13,Eekae29KNLsQbk3odos7nhsNrWSKGgwTxqIkjXstdOc
2504296,13622,58.38,11,jVJVLpLFMRxCeAfOTXA4ioMcCcnqTlOjFeb4U88yUVJgRQc
2504301,38833,80.63,12,K8TJMWxtaEjedrmEsMcFkIYeR4fjbzWgjON8LKKMOTmGhDhD
2504315,12244,89.16,2,EfvMR13cClkmiFQfLG8ka
2504353,891,73.4,14,Z8SuVYipqLpoml6ytedLo2mWH9q6o54zJ08vvvCqsQ
2504355,46556,98.37,13,yYuz63KR3A0BfDzGFzaMW00vj3rKpb18eORiDqtf3vS
2504370,13327,82.78,4,iyX6Q4fn3rD01ecFjei2ee4y4XwmzYOwYMZ5eDUZ991kIM2uf5
2504373,26259,95.04,10,KnMt7Xhwppb1qxkKJJSnCzr7tUGlh
2504447,47059,59.61,5,yyT2K70FzhU71sOKFc9Ql1NealgSIAblYBwGQIxB0VX12QaK
2504458,32219,87.83,7,BhHGv55ESJjA1NF8DiP5VDQi
2504461,39388,75.93,1,lR9gYhPaLXv20boP2UGrVbXVHhSpYnYQBJE2j8Lz2igogsDh
2504479,9393,60.76,13,l58vx574v7GCgL3QeqKBqreO8sDEROgJ
2504508,4936,25.84,14,9jdniR15bRVbT94RjyGz2NmEQYEK
2504544,15133,66.56,13,3XHmfFVfrX2FokheYjIp30wBNGtE7IMK5gQ
2504547,19424,53.14,13,nlWsqq6YyGEjWwxNY3mK9p2usgl8BTuEh
2504572,1237,80.44,10,663SoEDxGmKfgWEc8cILOIvAkab3q33j6b
2504587,6016,63.02,5,VNkVgYGhlhohOHXyyNIDAPX41gOMnOmV67doSFb0
2504595,9493,43.27,15,iVc5v7UVQTFHihWVy2rTRhaK2FXH7TTVGCgDb
2504597,9376,20.44,5,wGZ4CZwdTngM9Hoh81fOQt
2504654,31150,95.31,14,BXadYtnomR0WZxyLKJbUjKDduf1wOJ
2504680,22601,48.38,11,4zPsJ0viBlHAGXhvEHsoabcPcaez2J5g2wg4foX
2504718,32618,70.28,1,ZydOM58Ztms8kmwXATok6CB
2504723,14446,10.99,11,gJRa75PhE0id2uGw86Gm4IcggWXdS0NcZdfiBw3SqpXVHCrBp
2504749,23151,30.35,8,dlkdq8x5ZYKmoCdltBkqrroewRJSlp1aH5yX
2504758,21705,22.76,6,Ft4B548cfNFfYOcxuEKXA1
2504761,7398,73.9,4,XmSgP0amIhd9UBRlmd5LXWdejPmAt9
2504775,10644,22.15,13,InCQeWw4BW15w3n5ilZ7AFvBPALxrvZ11KrY8
2504794,37432,82.65,7,GTYPIMScLDVAFAoj25aZNK0I3Y274VN5HDOV8NN6sROGf
2504831,27942,65.95,13,zbMywK8EdWptxBs1EM63UQurBxMrl9olfqP3ZA6oqZffl
2504849,25872,28.74,4,tFTufQfu15YDlAIXjc4SSmxOjrE8yOJlV
2504928,13404,70.88,12,2y5UlHVSji1rg523sJg96zYOpYSouQGBlcD4ibbe2HZjBv5Ij1
2504932,20005,97.4,10,JU6uKJCwIqDSdK7lQ4CsAs
2504941,9218,63.72,7,uuzh8Q5TZlUQlC5rTTErRrdoceZDf9CaDIpafVSToV4bH7
2504945,11160,10.44,15,JPivbQErwvdOuctAIBp5b5lnHV3fDTLxUPY
2504960,28103,32.77,2,320qkTQG0BJOY9zEBvEdYEBcvUMGuP43phD
2504979,48811,35.75,2,qdRqdJaRBA8bZBArAfslt2
2505012,18678,71.11,8,ElmaxnvU8XkoqkDLU3NsnaoAMIK2PinB81t4tVQK5lDdRgtVI
2505019,26349,35.66,14,REh5IVR3fRusnMxW3PMpcVfeOeYpJPQCXWNrclhkK1l4
2505027,46517,66.16,10,bZVRUjDd6HTjpFs8YvqsRqJOIy43
2505050,2270,90.87,4,V70x96TBrfHxLZhmwuMXUaJVoDQXm9pSWrTlFsX3GEa7X
2505053,45103,59.47,11,wDiwexKHp9JLOM7ITV6WIiSVBq6xqk
2505059,13559,98.58,12,SPDyUopiJbwDuA9suyUO2eLfvuMjveWE9HRoy74Xwjm
2505064,10437,24.4,5,QcICyAJAanyqr8mM7qGuFdNyLubDukttwJTnzTLkH8Mzdr
2505065,48999,56.82,7,WIX9T5ofNtt4EshnPkaEct6Dc
2505070,18780,55.94,3,4pp4bpX8qIWIvowx8S6TBhAIvCgH6VWZ9r
2505087,22374,63.04,1,Do8bZtYsHu1dFaWLWsPV1jX2i7PDiy1WqbfLGwEu7Txs
2505111,9860,32.02,2,mQjBRs05R44mozlGBaHjRUKpFBUQ0sG
2505115,29426,42.18,10,6fQQUIIXA3JwTmJmniLTgeVvyY4Vsh9ctclyaGyulh0oMt
2505140,20866,90.54,14,2f938x8KTm4hzOU8guOEp2vH7
2505204,5230,65.0,14,66J3vMciethVLnoEyxOok6qqQr4xk
2505210,13621,96.39,5,Zq5LSkJ5FDkNWixYOppILhIEGXDQl2XqnP
2505230,16799,71.11,10,7H9Yh6uw94dU0SPOdk2XjNmctdtDDjE
2505238,25649,46.01,5,YuLmvkGseGALQFr5Uajxh09C6v6FIgwNJFn5xQ
2505246,3973,28.89,4,MLa5RUalxKd8UTtzCXVWqj4rLNQlST
2505249,34698,88.82,12,CoBIGjUt2gIG3CDBXzd7Ovv
2505272,35785,45.59,7,oQ85ZNHRbVFNPTVAABQ9L9f4GEjM9Pfib0RC4cEdzv8oDOQeKB
2505289,4229,57.38,13,QU5QFcJ5zxHOEo289SsuFpBuzcSiLgalTGa
2505339,24604,99.04,11,WPzAx4HsFq40ODUd6Ns8KqLjXyG9zbz82yiqi
2505371,20390,93.0,3,5juwFHb71KYzFsfYqhhVvJujYt
2505427,2138,25.61,10,3bFQyRHolfbN1C3pLMMhtaJrDJNbsWGBqzJ
2505443,35213,58.94,10,mhD82beIUv9E92r9mU3cDq04cu2HldIoo6o4xoP
2505495,47660,80.0,8,hFQTLZvZuchi4cECSEyoiGdhFOvXs9ROlvRWZHExh6DUGZXoW
2505507,12376,84.0,11,SY7nT2gQjiq5KNcSN0AH99ldW5EYVoyjnv56doT5P
2505537,27042,70.11,3,RJU9mrHtZzOdoEa8YyBDmpv76rFfuhmTNERahmc
2505555,9001,46.81,11,qEgOB6voFDsakRrl4vBLaOfUCl1FzdYc4Ter6bW
2505608,15201,18.04,1,Tq3LQFeVzXF2XWJRg6penx0WJxny
2505626,19733,39.41,7,j4aDLXSsiii9eHRYPcMMG1T6cWNhVHLnAF6OIk15AGGz
2505640,47761,51.25,2,OaaRkyPfF0UQWA52RF4zuhYiFYoJbqlNspJ8kUplmeuAke
2505648,49073,76.69,7,jhmRXEPGYUuxQq9Zx1YjSAlIY1sM4tBqbzXMZ97EHu
2505666,3892,31.42,4,TSpJLePVMiTnnPrdmyuqSO
2505667,32580,52.3,3,sA8Qg7n1SJFqbKP4dAOyn3ONELH2YW37jnE8H3Pb
2505672,23364,12.29,13,yEwXApvxBYREzndhqzQZToqXD81LCVk4E80Xjx
2505687,47845,45.3,6,nsGaA0k2lT9m53ZxMTunc4zOj47u
2505701,43585,86.6,15,WmQahMNzbVlobyulgf2GlzayahqUSds8BbokyuXhPEy9
2505719,31405,67.18,10,h44bkEzKenROvJRPxrvhDZQykMHYXLP
2505768,23438,53.04,6,4SI6VLeRCFPlAK5u6KyV38a0h3jFk5GguaG6w58K
2505770,17223,72.4,3,I7Y5b5PM9Bbsw1CtNUR0
2505800,35082,87.29,15,iWW6X1oK8aN4DWfUwRvQWpCr2XY4zf1
2505819,47177,63.05,10,4Z3XopeneURJD76Y8yqWJ1dKzCeTAqNfbupw8fPfmVeiYCFt
2505820,12673,45.98,2,kahoT3DucW5VHuUCJgZ8pZcRbmY3xHFfcIacUcFs9wmxUYj7bH
2505833,15827,90.26,3,vSVoLh09jtUgOXQw2OqwZKjRCpGQlihfc7Gdyg4Tf2
2505870,39935,61.55,10,m61S6awMGZIC5mYEJL6wF
2505874,37049,85.75,14,5TFj8617kzpLuFEkCZo9b6zfBbCqfJv8b5LEArrPAnDzmbB2h
2505891,2149,32.55,3,AfQLufZuUhIABg8K5iNmCMsdOtjzYvJM5C30wlm
2505975,39220,90.22,5,dAPPaDrWVHYyY1gUxjVbjxOTp9v1159v6qF6fdYWwZ
2506023,9834,60.08,3,qbIXyhNT3nfLy5NGB9UD92
2506079,19895,64.62,4,bc4RT6rrtaUG7OqzuZp9vPBMT3LxfsgUO94
2506087,44344,47.88,9,enZ2tNbLnPdnV73LFUT3
2506099,8112,96.36,5,YRy3WG2rwfA4ixbK0gmx1e0Chuji5oqDtCDHZ3Dpl
2506106,1073,21.73,13,R975OiItOw4M4uUs3sX07bCcq1
2506108,40521,84.52,1,0H1dI0mlopp5ZEjX0evYfMX97nu8sT8Qb4J
2506125,11022,17.37,14,bYHT7pYYjvm7QAwEEORwuzueNC
2506147,42859,78.48,8,yA3xojxivFiuiUX1YtczmkpqsX5W
2506151,27131,63.3,13,uhAJRHoy0pwliYgJmnsdi2kw
2506167,19555,21.35,8,kW7wcEKjzAdC6Q6LBBoym1gDntTJ
2506207,19958,86.61,7,vLGQaHaf8eep5QRviJep5knuPHSZ
2506249,9240,16.34,2,CO2DSOyS2Frzq4I0ZsXgFTh9YXbEob1ypujlozx
2506322,12795,39.85,15,ftuFw60kWJHgqqEfOh27BvXlWRtvxrBWT3Ow
2506354,30555,55.97,14,rZXE9zHFuoVSZTiXLrXvAKkVm4UQ1504yFhKGQRlk6gPK8ND3H
2506361,40414,50.35,7,s4C90kBhxJqj7CexIzsDeNCsjNCkmI94jdka0
2506364,24463,40.64,2,2hLQ1bmsv9SqS1G3iyV8G2Mpk0xJGwC6cTCpuieBK8Bx
2506401,32587,84.08,8,eO4YqsJA9eIxh6SEORsoCZgWrTpMaJLFEHaS
2506402,14017,38.1,11,8D0uCkAB5L8A3MFeOz9lyjNJtOV3D7X7R1YqwhK59NFyPY3qR4
2506403,29845,64.37,12,WPmBp9KCE863F6vxSyingLZXcBVxaRuna
2506424,1695,64.39,3,Zy2QI2FYWVX3wAj5yOBf
2506461,15703,97.29,10,AAzkH6qSNeJ1mSOCrPxAONFnQ9RYpukximwoN
2506468,9473,73.44,12,HuIfnEBOhkSmJlZmKUNiJarxlUi
2506469,41023,87.49,11,LJP6VpOk6knta33rauOvlCBLhq1UIwu3HuxEUKNQV
2506486,6510,40.92,12,RTBj1frBbfwdiPPBFTwSCN88orqlAhi7nUErmgR6UM
2506540,18166,13.61,13,oUtDCx3bQbhxPEQON1rpbGXCrFccxJbtPN9tnZQGXmOe
2506555,36064,33.46,14,B0DhwGoLux7pTyfmR2YaAKRNBdeoC4WAojAgxtu1
2506558,1113,71.65,9,9X028hecdSX7GIZQ3o2ftqQrPgO2E
2506574,23144,12.38,13,A7X4yWQZekpvTDS6hAzNhRdwzfHFnyYBrDeAQgj
2506623,36067,94.12,13,AA1UbokaxXb44J4keU6LX
2506632,5671,70.58,3,SOc07JVs9k2rThj95SUGhEjn4PoBwtQYvRo9CzM
2506710,25896,24.2,6,7UkAyKHirQK1A2CzRECv5kPkd4WyJz0JaJRODi6gCiBw
2506734,9058,36.01,5,s0Yhxb8f9QuJFOuAKkBUd8swI1titz
2506785,43079,98.37,4,L4nSHurF8aNmut9OBTWK6I34onBjPvCFg
2506800,11701,63.92,4,WwkafqyLl5QuTGtQ5yx06OmpP5GanyKpXv2Yq4
